"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
744	7.139351664953880e-01	-2.964775786419571e-03	1.112780271226624e+04	4.996915287220649e+01	-1.542435539515555e+01	5.251308967899902e-02	0.000000000000000e+00	0.000000000000000e+00	
745	7.295029721520921e-01	-4.167318618822843e-03	1.102887732371870e+04	5.279581919995441e+01	-1.466607896221349e+01	5.177587606842468e-02	0.000000000000000e+00	0.000000000000000e+00	
746	9.935820149447546e-01	-7.608943444487731e-03	2.085509302732781e+05	-2.755713490115036e+03	-1.731305869860710e+03	6.787008063062461e-01	0.000000000000000e+00	0.000000000000000e+00	
747	3.819532757471686e-01	1.914100131575898e-02	1.257535622152101e+04	9.264643671252063e+00	-1.304690456309058e+00	4.848892214520099e-02	0.000000000000000e+00	0.000000000000000e+00	
748	4.001608044769512e-01	1.837840678100798e-02	1.253052337287347e+04	1.068953087597570e+01	-3.209656709193971e+00	4.505155448554173e-02	0.000000000000000e+00	0.000000000000000e+00	
749	3.096966162878178e-01	2.134380265069041e-02	1.266698537552812e+04	6.392155301765889e+00	-2.967671159380020e+00	4.227769279121640e-02	0.000000000000000e+00	0.000000000000000e+00	
750	3.276279412082689e-01	2.094129756896057e-02	1.269383146585434e+04	3.003931179939200e+00	2.387421277769514e+00	4.898483445068071e-02	0.000000000000000e+00	0.000000000000000e+00	
751	-2.566978182733617e-03	9.281553938830092e-02	-5.051151639092934e+03	7.680869648448407e+02	3.588057217723756e+03	-3.278979337345360e-01	0.000000000000000e+00	0.000000000000000e+00	
752	9.188829086980175e-01	-1.494935034486570e-02	2.974580341056677e+04	-2.326835335800014e+02	-1.111307063215657e+02	1.276431498729245e-01	0.000000000000000e+00	0.000000000000000e+00	
753	9.279650634769422e-01	-1.497859696492028e-02	3.445472984654292e+04	-2.985999019596654e+02	-1.326643101392265e+02	1.410135746961459e-01	0.000000000000000e+00	0.000000000000000e+00	
754	1.153768100956586e-02	1.255669789354304e-02	-6.922158894381838e+04	-2.143615987343347e+02	9.319325905984758e+02	5.480275652737792e-01	0.000000000000000e+00	0.000000000000000e+00	
755	1.991135171920627e-02	1.167429271432230e-02	6.427123450406619e+04	-5.579450670926611e+02	3.495028608222106e+02	2.618187856978647e-01	0.000000000000000e+00	0.000000000000000e+00	
756	4.729912661231566e-01	1.460199246104579e-02	1.235343349690456e+04	1.489346290603341e+01	-1.002950137565851e+00	4.659938324791574e-02	0.000000000000000e+00	0.000000000000000e+00	
757	4.911357544524243e-01	1.350270645981828e-02	1.229870100094461e+04	1.639035935833902e+01	-9.502745105431094e-01	5.094597109071030e-02	0.000000000000000e+00	0.000000000000000e+00	
758	9.658542742384386e-01	-1.343410878506559e-02	7.483102621749896e+04	-8.645633493140029e+02	-3.414849837982888e+02	2.627805959554293e-01	0.000000000000000e+00	0.000000000000000e+00	
759	9.718662253197565e-01	-1.276932427992047e-02	8.820223917108861e+04	-1.052481948402629e+03	-4.287976033094951e+02	3.026642733693864e-01	0.000000000000000e+00	0.000000000000000e+00	
760	6.818961628279923e-01	-4.376905173376078e-04	1.120650098192524e+04	4.588955033092278e+01	-8.562268133262499e+00	5.036527738746759e-02	0.000000000000000e+00	0.000000000000000e+00	
761	6.980438639684496e-01	-1.722808102114184e-03	1.093489294435263e+04	5.296256517874432e+01	-1.296459433702343e+01	5.194623622951691e-02	0.000000000000000e+00	0.000000000000000e+00	
762	-3.905645635425586e-03	2.581160936966824e-02	-9.960427900071715e+05	3.135426276916799e+03	1.051866247835435e+04	-5.603435737394186e+00	0.000000000000000e+00	0.000000000000000e+00	
763	-3.297413227629498e-04	1.936156118935753e-02	-7.856589504653559e+05	1.015361776447399e+04	1.206330134380652e+04	-1.424986020383310e+01	0.000000000000000e+00	0.000000000000000e+00	
764	4.814093767306918e-03	1.493455508604329e-02	-3.885873713490613e+04	1.390421887037119e+03	-5.629252852466366e+02	-1.736277741534144e+00	0.000000000000000e+00	0.000000000000000e+00	
765	5.091815468124150e-01	1.236925725932325e-02	1.220914780962296e+04	1.790146843953892e+01	-9.949755765300221e-01	4.701916175136545e-02	0.000000000000000e+00	0.000000000000000e+00	
766	5.271344293106743e-01	1.119587704683744e-02	1.215091737120465e+04	1.941470572879156e+01	-6.141816214619794e-01	5.166350426721310e-02	0.000000000000000e+00	0.000000000000000e+00	
767	-4.191940555620097e-03	8.511923539192841e-02	1.956937526895010e+04	7.630222983604735e+02	4.007997457117941e+03	-6.060608182178301e-01	0.000000000000000e+00	0.000000000000000e+00	
768	-5.633810655585943e-03	7.695407276309410e-02	4.865663947996342e+04	4.148358192212656e+02	4.830997560350023e+03	-4.708422038528747e-01	0.000000000000000e+00	0.000000000000000e+00	
769	-6.671301414523087e-03	6.846931074204503e-02	7.641605430866573e+04	9.274860821999362e+02	5.019705640560543e+03	-1.319089500185815e+00	0.000000000000000e+00	0.000000000000000e+00	
770	2.392805472523461e-01	2.184442268963957e-02	1.175641448266919e+04	3.775679240260993e+01	-2.546488336389781e+01	3.620021841186789e-02	0.000000000000000e+00	0.000000000000000e+00	
771	2.566745198024392e-01	2.189962978607769e-02	1.172438425818186e+04	3.685559003922286e+01	-1.823408316625078e+01	4.199873204914358e-02	0.000000000000000e+00	0.000000000000000e+00	
772	2.742032749192800e-01	2.184112394740020e-02	1.228857042745326e+04	2.212781061528196e+01	-1.589446492723722e+01	3.886858067217142e-02	0.000000000000000e+00	0.000000000000000e+00	
773	4.087907987046815e-02	1.227524559462295e-02	3.297835691589432e+04	-5.655827194908886e+02	2.286594288389938e+02	1.969324595446278e-01	0.000000000000000e+00	0.000000000000000e+00	
774	5.304629247691581e-02	1.311720928072205e-02	2.799898596742909e+04	-4.208526905008845e+02	9.233997274593814e+01	1.609106098138122e-01	0.000000000000000e+00	0.000000000000000e+00	
775	6.605234851767666e-02	1.410190432615040e-02	1.473369740148554e+04	-2.144395820010062e+02	-1.385961544073925e+01	1.260429396959460e-01	0.000000000000000e+00	0.000000000000000e+00	
776	9.403076121647645e-02	1.616319387323918e-02	1.542332228699954e+04	-1.474787157780259e+02	1.574023508437650e+01	8.232463721785020e-02	0.000000000000000e+00	0.000000000000000e+00	
777	1.088148038638725e-01	1.714775592071950e-02	1.533456894688217e+04	-1.368919914082186e+02	3.484964593466961e+01	6.691980920718565e-02	0.000000000000000e+00	0.000000000000000e+00	
778	1.883672879200071e-01	2.095986221615354e-02	9.230464795321504e+03	3.364733678909632e+01	-1.932420374747942e+01	3.908591184463568e-02	0.000000000000000e+00	0.000000000000000e+00	
779	2.051459891276863e-01	2.138374835393475e-02	1.048791058710475e+04	2.974810524780040e+01	-3.317963423382854e+01	3.605792074770016e-02	0.000000000000000e+00	0.000000000000000e+00	
780	1.240796219672447e-01	1.808631831766538e-02	1.124225620195155e+04	-8.622096455295797e+01	2.201131293373202e+01	6.272021811806675e-02	0.000000000000000e+00	0.000000000000000e+00	
781	4.973533749368936e-02	2.412280744750760e-01	-3.594518594719665e+04	1.991579253979449e+03	3.071022574800672e+03	-2.634542944363497e-01	0.000000000000000e+00	0.000000000000000e+00	
782	5.323778917921081e-01	4.007362769050096e-01	-4.559536371297055e+04	4.246078815748748e+03	-1.322604869334223e+03	-2.493728657850511e-01	0.000000000000000e+00	0.000000000000000e+00	
783	5.134591393302020e-01	4.065572740004545e-01	-4.859029769755592e+04	4.440064565811792e+03	-1.232868898699527e+03	-2.597677127728364e-01	0.000000000000000e+00	0.000000000000000e+00	
784	9.888102570540334e-01	4.238773440032775e-02	-1.406442546185635e+04	2.436191456521655e+03	-3.181737035961094e+03	-2.690156575282397e-01	0.000000000000000e+00	0.000000000000000e+00	
785	4.943706730231365e-01	4.118010608340559e-01	-5.168272927563010e+04	4.632251650550656e+03	-1.129820466143345e+03	-2.701574679397878e-01	0.000000000000000e+00	0.000000000000000e+00	
786	4.751494653539504e-01	4.164077124991592e-01	-5.509036814902602e+04	4.830883987315527e+03	-1.011740469163201e+03	-2.798995711179363e-01	0.000000000000000e+00	0.000000000000000e+00	
787	4.558430249572143e-01	4.203361190252054e-01	-5.858672155891647e+04	5.023199418616142e+03	-8.817073908232477e+02	-2.921569929996308e-01	0.000000000000000e+00	0.000000000000000e+00	
788	4.170361663806578e-01	4.259883480895942e-01	-6.571260791002738e+04	5.378519956118958e+03	-5.620539153382065e+02	-3.183168069455671e-01	0.000000000000000e+00	0.000000000000000e+00	
789	9.541023900003522e-01	9.296042115824765e-02	-2.277396872240771e+04	2.312303491855133e+03	-2.461321875011693e+03	-2.359512566961174e-01	0.000000000000000e+00	0.000000000000000e+00	
790	5.865096162982247e-02	2.575072264085409e-01	-3.809429252198022e+04	2.207672821428093e+03	3.061281588026610e+03	-2.713697571928609e-01	0.000000000000000e+00	0.000000000000000e+00	
791	5.391238353272258e-02	2.492737045184871e-01	-3.695260906181568e+04	2.094644405203826e+03	3.065473750226190e+03	-2.675746163908293e-01	0.000000000000000e+00	0.000000000000000e+00	
792	2.498576577443487e-01	4.117275211859617e-01	-7.783425203618681e+04	5.623093573219483e+03	1.509393311549480e+03	-3.912764867814310e-01	0.000000000000000e+00	0.000000000000000e+00	
793	2.330874722902806e-01	4.060718133808883e-01	-7.666320749963849e+04	5.495424663049417e+03	1.744589182955648e+03	-3.914226205627755e-01	0.000000000000000e+00	0.000000000000000e+00	
794	1.155363918056070e-01	3.308434386266258e-01	-5.329048736744829e+04	3.564375824568689e+03	2.955152629166548e+03	-3.326012833163951e-01	0.000000000000000e+00	0.000000000000000e+00	
795	1.062614045077541e-01	3.213778929986947e-01	-5.090834056895980e+04	3.357441666878497e+03	2.997674818071986e+03	-3.227483141869206e-01	0.000000000000000e+00	0.000000000000000e+00	
796	9.756730391990222e-02	3.119289800393980e-01	-4.866996489112251e+04	3.159461305314279e+03	3.026564459457488e+03	-3.157945657204370e-01	0.000000000000000e+00	0.000000000000000e+00	
797	7.948027102358328e-01	2.530193487615999e-01	-2.456879298886243e+04	2.546110511064344e+03	-1.847811071292596e+03	-2.211537225255837e-01	0.000000000000000e+00	0.000000000000000e+00	
798	9.474171976598724e-01	1.014990823410190e-01	-2.308256856260399e+04	2.310173241816884e+03	-2.401676412275314e+03	-2.311949180400308e-01	0.000000000000000e+00	0.000000000000000e+00	
799	9.402676458911825e-01	1.103330981220132e-01	-2.318060738486921e+04	2.307759303727660e+03	-2.342532542812437e+03	-2.325269170322187e-01	0.000000000000000e+00	0.000000000000000e+00	
800	9.161235602811296e-01	1.382894442671856e-01	-2.302812856054810e+04	2.321445840383059e+03	-2.199888671149689e+03	-2.260920667358711e-01	0.000000000000000e+00	0.000000000000000e+00	
801	9.071996933365311e-01	1.480150673455450e-01	-2.291293299736126e+04	2.327794989585860e+03	-2.155384504050486e+03	-2.258839685754369e-01	0.000000000000000e+00	0.000000000000000e+00	
802	8.978558431134408e-01	1.579473541087413e-01	-2.287191250982670e+04	2.341156478385960e+03	-2.114669473342294e+03	-2.238723083355200e-01	0.000000000000000e+00	0.000000000000000e+00	
803	8.778898777748800e-01	1.782685817262498e-01	-2.281116343327074e+04	2.369330645694228e+03	-2.038330579012779e+03	-2.239503640815813e-01	0.000000000000000e+00	0.000000000000000e+00	
804	8.672930829309495e-01	1.886644967993358e-01	-2.297790773628476e+04	2.384792807904262e+03	-2.007673092190704e+03	-2.220745962953077e-01	0.000000000000000e+00	0.000000000000000e+00	
805	8.562568842380505e-01	1.991963801712330e-01	-2.309687862935939e+04	2.402087824640064e+03	-1.975723959956347e+03	-2.218936014702499e-01	0.000000000000000e+00	0.000000000000000e+00	
806	8.329865680929461e-01	2.205412295144218e-01	-2.353607800744701e+04	2.448326213723559e+03	-1.921025184980378e+03	-2.207717336144699e-01	0.000000000000000e+00	0.000000000000000e+00	
807	8.207087262073867e-01	2.313379167051821e-01	-2.380911608960195e+04	2.476729982372524e+03	-1.896186149794885e+03	-2.205015715713972e-01	0.000000000000000e+00	0.000000000000000e+00	
808	8.079694251765009e-01	2.421901464163553e-01	-2.415360272582940e+04	2.508868830529820e+03	-1.871736607356365e+03	-2.191528975617529e-01	0.000000000000000e+00	0.000000000000000e+00	
809	7.812350171974219e-01	2.638104997447696e-01	-2.505617489711146e+04	2.588401033276462e+03	-1.824889291600524e+03	-2.175680489917119e-01	0.000000000000000e+00	0.000000000000000e+00	
810	7.672355886714326e-01	2.745709195737108e-01	-2.558979440307814e+04	2.636798360078592e+03	-1.802560950917278e+03	-2.220848720822791e-01	0.000000000000000e+00	0.000000000000000e+00	
811	7.528088377255526e-01	2.852468658960413e-01	-2.621171054214472e+04	2.692119008472872e+03	-1.781263159740389e+03	-2.162856746908500e-01	0.000000000000000e+00	0.000000000000000e+00	
812	7.071324148331345e-01	3.164279163865302e-01	-2.860448452371487e+04	2.908912082545771e+03	-1.717134653511934e+03	-2.264103922565819e-01	0.000000000000000e+00	0.000000000000000e+00	
813	6.059237297876188e-01	3.718018990791424e-01	-3.653867985079759e+04	3.587960880624166e+03	-1.539554059427275e+03	-2.316487742146768e-01	0.000000000000000e+00	0.000000000000000e+00	
814	5.879750258876584e-01	3.797631666197728e-01	-3.855184557697550e+04	3.743843099263758e+03	-1.491231998241564e+03	-2.431874464688500e-01	0.000000000000000e+00	0.000000000000000e+00	
815	6.911201440851211e-01	3.264189761683265e-01	-2.963692600301070e+04	3.001014152551105e+03	-1.693274498922329e+03	-2.167746991834734e-01	0.000000000000000e+00	0.000000000000000e+00	
816	6.747465530506713e-01	3.361457624531894e-01	-3.079836395599737e+04	3.101084058800445e+03	-1.671668567780468e+03	-2.290193671708166e-01	0.000000000000000e+00	0.000000000000000e+00	
817	6.580058282425124e-01	3.455756703676486e-01	-3.197266946426060e+04	3.204114958566436e+03	-1.646704367205519e+03	-2.217729733987776e-01	0.000000000000000e+00	0.000000000000000e+00	
818	2.015996999186397e-01	3.924437450447664e-01	-7.264327868539070e+04	5.146270535489872e+03	2.164284412060834e+03	-3.862741205685262e-01	0.000000000000000e+00	0.000000000000000e+00	
819	1.869865841317439e-01	3.847141885664312e-01	-7.003488940481810e+04	4.936771242851229e+03	2.338260980471725e+03	-3.781185791674523e-01	0.000000000000000e+00	0.000000000000000e+00	
820	1.731425035807707e-01	3.764867251585480e-01	-6.734532359236729e+04	4.715614676574190e+03	2.491071655334337e+03	-3.762997065743383e-01	0.000000000000000e+00	0.000000000000000e+00	
821	1.600813146741972e-01	3.678498042262711e-01	-6.430866316336602e+04	4.478252325361985e+03	2.611121674650118e+03	-3.624265973563811e-01	0.000000000000000e+00	0.000000000000000e+00	
822	1.477944022900857e-01	3.588828929604170e-01	-6.133832762662563e+04	4.239561574982157e+03	2.715981545581858e+03	-3.577988879214706e-01	0.000000000000000e+00	0.000000000000000e+00	
823	4.598795694801397e-02	2.335725118109316e-01	-3.514619514348199e+04	1.901964319217124e+03	3.079013914232923e+03	-2.612176837247219e-01	0.000000000000000e+00	0.000000000000000e+00	
824	4.258284154194171e-02	2.263165773333058e-01	-3.448313717624986e+04	1.819990197465194e+03	3.089491522428831e+03	-2.584591260430061e-01	0.000000000000000e+00	0.000000000000000e+00	
825	7.597157365823518e-01	-6.500407470933042e-03	1.114486112418478e+04	5.246261641393439e+01	-2.030854374482994e+01	5.352789726151829e-02	0.000000000000000e+00	0.000000000000000e+00	
826	7.743687535768236e-01	-7.589317895009134e-03	1.111646432203221e+04	5.423130762195891e+01	-2.508441666206587e+01	5.735182352334303e-02	0.000000000000000e+00	0.000000000000000e+00	
827	7.886550404243049e-01	-8.610311476678602e-03	1.139740713667441e+04	4.906013738420054e+01	-2.968116314021283e+01	5.615797143958509e-02	0.000000000000000e+00	0.000000000000000e+00	
828	4.184039807698511e-01	1.754555632984074e-02	1.260160500300104e+04	9.703573612238534e+00	-8.816096851831712e-01	4.962222908222259e-02	0.000000000000000e+00	0.000000000000000e+00	
829	4.366436805400488e-01	1.665473824892365e-02	1.246619399566023e+04	1.211292845706133e+01	2.553155606642074e-01	4.609006254880250e-02	0.000000000000000e+00	0.000000000000000e+00	
830	3.942365193966689e-02	2.193974653577590e-01	-3.396981489496065e+04	1.746062071187205e+03	3.106037491408349e+03	-2.568874431800210e-01	0.000000000000000e+00	0.000000000000000e+00	
831	3.669615318496627e-02	2.126715647733679e-01	-3.368653129730960e+04	1.678526211796727e+03	3.130260862494604e+03	-2.553629275067187e-01	0.000000000000000e+00	0.000000000000000e+00	
832	8.226900469361087e-02	2.930439525081516e-01	-4.450932832786608e+04	2.791298636982176e+03	3.056411244137208e+03	-2.993168207434920e-01	0.000000000000000e+00	0.000000000000000e+00	
833	7.554274781119594e-02	2.838282627665181e-01	-4.259899546198516e+04	2.624493525427965e+03	3.059041900530480e+03	-2.904602682887592e-01	0.000000000000000e+00	0.000000000000000e+00	
834	6.938043749681423e-02	2.747954020597408e-01	-4.096268338477488e+04	2.473008121527878e+03	3.060675318263754e+03	-2.835164182501854e-01	0.000000000000000e+00	0.000000000000000e+00	
835	3.029740992545515e-01	4.239983899400220e-01	-7.875946441572506e+04	5.838238857439772e+03	7.637143795305732e+02	-3.801946501435935e-01	0.000000000000000e+00	0.000000000000000e+00	
836	3.976802861086333e-01	4.276502723954290e-01	-6.901853727396308e+04	5.528432683383861e+03	-3.776385941391111e+02	-3.284503127005355e-01	0.000000000000000e+00	0.000000000000000e+00	
837	3.784109425919412e-01	4.285446424622065e-01	-7.195096556276825e+04	5.651071520155893e+03	-1.785612654632485e+02	-3.423689308482146e-01	0.000000000000000e+00	0.000000000000000e+00	
838	3.592305677786653e-01	4.286424900528751e-01	-7.441436141915555e+04	5.743252192681097e+03	4.041966797477886e+01	-3.528897136632503e-01	0.000000000000000e+00	0.000000000000000e+00	
839	9.715113558171551e-01	6.926189448631703e-02	-2.068031040188804e+04	2.340559281423148e+03	-2.695494715309697e+03	-2.417202861258987e-01	0.000000000000000e+00	0.000000000000000e+00	
840	9.661464263618900e-01	7.681433611627912e-02	-2.159067880637181e+04	2.327629210248003e+03	-2.607125046521314e+03	-2.405399588133460e-01	0.000000000000000e+00	0.000000000000000e+00	
841	9.603469538192660e-01	8.472432219203736e-02	-2.231116390271769e+04	2.319768469222028e+03	-2.531756238630927e+03	-2.349033467024961e-01	0.000000000000000e+00	0.000000000000000e+00	
842	5.449755504943905e-01	9.982086773009824e-03	1.205532747326185e+04	2.128458198804799e+01	-9.680901353244163e-01	4.749774496434535e-02	0.000000000000000e+00	0.000000000000000e+00	
843	5.626806667794505e-01	8.728515028985889e-03	1.196974162020248e+04	2.348896126550579e+01	-8.109077162794429e-01	5.206193938158062e-02	0.000000000000000e+00	0.000000000000000e+00	
844	5.802582991124987e-01	7.439151395714619e-03	1.186341776308427e+04	2.600113499011835e+01	-1.318675645571423e+00	4.790775253033845e-02	0.000000000000000e+00	0.000000000000000e+00	
845	1.397182813512182e-01	1.902652491320955e-02	1.055655244164278e+04	-6.346191323870695e+01	2.002512895156530e+01	4.888888499410704e-02	0.000000000000000e+00	0.000000000000000e+00	
846	1.556145289266146e-01	1.979512713241635e-02	8.364658826041563e+03	-1.696778856733582e+01	2.692372552653003e+00	4.166882428871296e-02	0.000000000000000e+00	0.000000000000000e+00	
847	1.131775822844452e-02	1.525783548824930e-01	-3.342620922308168e+04	1.156056952612965e+03	3.146633007458835e+03	-2.466459952840431e-01	0.000000000000000e+00	0.000000000000000e+00	
848	-8.167265883892230e-03	2.875662327937899e-02	-2.651744950492650e+05	-6.494999775129767e+03	-7.838716847697892e+02	3.652201224369778e+00	0.000000000000000e+00	0.000000000000000e+00	
849	1.005015587104374e+00	8.503182792258720e-03	1.667063230854939e+04	1.768775439047332e+03	-5.394875378201605e+03	-4.183843358771743e-01	0.000000000000000e+00	0.000000000000000e+00	
850	1.001190487569497e+00	3.159776112839214e-02	-9.307614849001207e+03	2.247402922643269e+03	-3.561998534645631e+03	-2.901069711102279e-01	0.000000000000000e+00	0.000000000000000e+00	
851	4.623015177395214e-01	-7.842128694048420e-03	1.492133397720406e+04	-5.102212888281997e+01	4.578215134071439e+00	4.780370042635666e-02	0.000000000000000e+00	0.000000000000000e+00	
852	1.806551688805018e-02	1.685977116534764e-01	-3.421011105061992e+04	1.274377453270916e+03	3.179699077695640e+03	-2.546425911551615e-01	0.000000000000000e+00	0.000000000000000e+00	
853	9.976980566075522e-01	-4.947113086093079e-03	2.822679751306585e+05	-3.821546830451181e+03	-3.140965889202519e+03	9.167662083051469e-01	0.000000000000000e+00	0.000000000000000e+00	
854	9.038271074566026e-01	-2.732109107429965e-02	2.652665360983549e+04	-2.721213809095726e+02	-1.503411429584231e+02	1.085776240195494e-01	0.000000000000000e+00	0.000000000000000e+00	
855	9.137784343866416e-01	-2.687469724152784e-02	2.969968277313088e+04	-3.259514555129840e+02	-1.725484532865358e+02	1.195930277151314e-01	0.000000000000000e+00	0.000000000000000e+00	
856	-7.628545933841172e-03	9.504857472523598e-02	3.033411220811898e+03	6.685083291973492e+02	4.005095969647496e+03	-4.708836111537136e-01	0.000000000000000e+00	0.000000000000000e+00	
857	1.004848804425700e+00	1.662354707346255e-02	4.003708778362392e+03	2.134688143811076e+03	-4.435073561381090e+03	-3.537905026443241e-01	0.000000000000000e+00	0.000000000000000e+00	
858	5.474332136008027e-01	4.182805824755512e-01	-5.120583826306582e+04	4.628966910519948e+03	-1.320198004059060e+03	-2.663980761724432e-01	0.000000000000000e+00	0.000000000000000e+00	
859	9.266545521577305e-03	1.478558130263482e-01	-3.381671915052814e+04	1.116381928530640e+03	3.156344462505293e+03	-2.449120384929140e-01	0.000000000000000e+00	0.000000000000000e+00	
860	2.763762037128733e-02	2.080916189769665e-01	-3.253562923727214e+04	1.562085477994408e+03	3.039761030552923e+03	-2.462808796614884e-01	0.000000000000000e+00	0.000000000000000e+00	
861	3.620829462753343e-03	1.328609471236570e-01	-3.849369958301520e+04	9.995645929393477e+02	3.215546344109794e+03	-2.272177250446824e-01	0.000000000000000e+00	0.000000000000000e+00	
862	9.899567652003215e-01	5.707842274933558e-02	-1.873468622648396e+04	2.210498666479981e+03	-2.908573879799098e+03	-2.521247796606745e-01	0.000000000000000e+00	0.000000000000000e+00	
863	1.005196651325883e+00	1.251992263431489e-02	9.878442646165435e+03	1.967501459996914e+03	-4.831514971664190e+03	-3.626122650386022e-01	0.000000000000000e+00	0.000000000000000e+00	
864	1.950545681808246e-02	1.796937950999263e-01	-3.332946606661161e+04	1.331924747065959e+03	3.121176668633315e+03	-2.478820336886115e-01	0.000000000000000e+00	0.000000000000000e+00	
865	7.255079687663549e-01	3.299304758130844e-01	-3.049103501057700e+04	2.977266235994717e+03	-1.715820650282103e+03	-2.136553089165082e-01	0.000000000000000e+00	0.000000000000000e+00	
866	2.078709907954267e-02	1.848463969817541e-01	-3.302606113523751e+04	1.368533694802228e+03	3.109806271814702e+03	-2.452742035955393e-01	0.000000000000000e+00	0.000000000000000e+00	
867	1.001087433801410e+00	5.375439659568797e-05	2.596591999407482e+05	-4.050081544333465e+03	-1.389693931222624e+04	-5.716276659031284e-01	0.000000000000000e+00	0.000000000000000e+00	
868	1.000588472941805e+00	-8.815661695402049e-04	4.197161665755688e+05	-6.397690738600136e+03	-1.094978209582328e+04	6.093854066802764e-01	0.000000000000000e+00	0.000000000000000e+00	
869	7.507756105442265e-01	-2.489256560230994e-02	1.341815209555944e+04	-1.237548692064083e+01	-1.387074139439620e+01	5.594300398621020e-02	0.000000000000000e+00	0.000000000000000e+00	
870	3.440589385721785e-02	2.907833870329835e-03	1.441392472658333e+04	-1.395799969669034e+03	4.651034717940949e+02	3.271878669870059e-01	0.000000000000000e+00	0.000000000000000e+00	
871	-4.109383268940361e-03	1.090963617727718e-01	-1.856896928431585e+04	8.273502714149701e+02	3.325424464748531e+03	-3.149842219306785e-01	0.000000000000000e+00	0.000000000000000e+00	
872	2.996009112956360e-01	-6.900403909424341e-04	1.502022358903614e+04	-7.389732012666055e+01	-1.053832503849721e+01	4.993302071908261e-02	0.000000000000000e+00	0.000000000000000e+00	
873	-1.051630944673826e-02	3.682020132082833e-02	-6.836086966795251e+05	-8.656748338990486e+02	2.429023504874648e+03	4.983118443914524e+00	0.000000000000000e+00	0.000000000000000e+00	
874	3.533707298757243e-01	-2.605158005498695e-03	1.534916841248979e+04	-8.269709361715594e+01	7.075265837886974e+00	5.324155374297628e-02	0.000000000000000e+00	0.000000000000000e+00	
875	1.792378419314341e-01	1.006368021275086e-03	1.423181564192477e+04	-3.844993980805746e+02	2.710044694998514e+01	6.449615280080047e-02	0.000000000000000e+00	0.000000000000000e+00	
876	1.002850696855485e+00	2.623980711075816e-02	-5.574073100655808e+03	2.239304535182312e+03	-3.800493005354774e+03	-3.066623302348132e-01	0.000000000000000e+00	0.000000000000000e+00	
877	6.228089785335759e-01	3.877773032772415e-01	-4.034253482080335e+04	3.836330870717456e+03	-1.552751797563580e+03	-2.141140288198949e-01	0.000000000000000e+00	0.000000000000000e+00	
878	9.860574397508065e-01	6.430245772009688e-02	-2.011476442958577e+04	2.206227551545221e+03	-2.793207709826288e+03	-2.485283961361926e-01	0.000000000000000e+00	0.000000000000000e+00	
879	9.817256983508117e-01	7.186738964816944e-02	-2.124526745735370e+04	2.206462109776106e+03	-2.695153362518421e+03	-2.405908909846656e-01	0.000000000000000e+00	0.000000000000000e+00	
880	8.508232189420364e-01	2.296802000463330e-01	-2.455228545160808e+04	2.413499344676422e+03	-1.906433365176690e+03	-2.137256927569867e-01	0.000000000000000e+00	0.000000000000000e+00	
881	1.241001530765763e-01	3.561374887737806e-01	-6.151821179321646e+04	4.244396009695197e+03	2.970268307495847e+03	-3.425353323543095e-01	0.000000000000000e+00	0.000000000000000e+00	
882	2.544914386515926e-01	4.308902357716734e-01	-8.939479810645354e+04	6.359945767500645e+03	1.541336983414118e+03	-3.950035619507827e-01	0.000000000000000e+00	0.000000000000000e+00	
883	9.853658960773991e-01	-1.540379043351533e-02	1.213494704310053e+05	-1.709725646412982e+03	-1.176731876731724e+03	3.993232172329387e-01	0.000000000000000e+00	0.000000000000000e+00	
884	5.486673770496282e-02	2.692245344081478e-01	-3.898107098157175e+04	2.339690202573786e+03	2.980360227586501e+03	-2.678126370552377e-01	0.000000000000000e+00	0.000000000000000e+00	
885	8.346165698460831e-01	-2.775824142020013e-02	1.551013412235273e+04	-6.555610742063095e+01	-6.056583623085567e+01	6.510549914085656e-02	0.000000000000000e+00	0.000000000000000e+00	
886	1.002716418384227e+00	4.764177126088189e-03	5.693942849031731e+04	1.822102519086941e+03	-7.300100317593185e+03	-6.035631553640738e-01	0.000000000000000e+00	0.000000000000000e+00	
887	1.004071403576110e+00	2.117234459799752e-02	-1.084508921650971e+03	2.206345110073407e+03	-4.083968506625741e+03	-3.207940360831208e-01	0.000000000000000e+00	0.000000000000000e+00	
888	9.961275057551691e-01	-9.090470405944127e-03	1.846178362736043e+05	-2.604123737620954e+03	-2.366192253083434e+03	6.353445005306695e-01	0.000000000000000e+00	0.000000000000000e+00	
889	9.630362180713288e-01	-2.167272647377444e-02	6.842164378670404e+04	-9.293184501327821e+02	-5.148316893982771e+02	2.380235970426600e-01	0.000000000000000e+00	0.000000000000000e+00	
890	-2.109761587562207e-03	1.155559124012993e-01	-2.751511471542767e+04	8.982847667583164e+02	3.222896454847837e+03	-2.622407019404685e-01	0.000000000000000e+00	0.000000000000000e+00	
891	6.387343320628164e-01	-1.858704054026721e-02	1.384057999926456e+04	-2.854964133836453e+01	5.178646047323243e+00	5.201781306347892e-02	0.000000000000000e+00	0.000000000000000e+00	
892	5.494962069675880e-03	1.380990502911023e-01	-3.687196258389093e+04	1.030108256178943e+03	3.206981851645869e+03	-2.341540156900948e-01	0.000000000000000e+00	0.000000000000000e+00	
