"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
50	4.541194484755331e-01	-3.323602501481240e-02	-9.218544855590077e-01	1.364488191707819e-01	6.364042413758400e-02	-1.775722130373426e-05	-2.281178838171730e+00	0.000000000000000e+00	
51	4.376056051970447e-01	-3.366432399491062e-02	-9.265576990406577e-01	1.344103116364121e-01	6.600697901536949e-02	-1.757319555849235e-05	-8.681271174268477e-01	0.000000000000000e+00	
52	4.211256000539007e-01	-3.404421080900438e-02	-9.328110836333345e-01	1.311659265898395e-01	6.863614639104229e-02	-1.720993338240829e-05	-1.797650047483168e+00	0.000000000000000e+00	
53	4.047108211948391e-01	-3.437273611376981e-02	-9.344631946011589e-01	1.277437470405334e-01	7.118434891420704e-02	-1.692160760011061e-05	-1.478008378769021e+00	0.000000000000000e+00	
54	3.883612541071736e-01	-3.464903380863368e-02	-9.378917720665694e-01	1.238436623104710e-01	7.397943054966595e-02	-1.651049511316571e-05	-9.275400050623568e-01	0.000000000000000e+00	
55	3.720978381452403e-01	-3.487207149327167e-02	-9.244663817976273e-01	1.192268294372425e-01	7.677969437934801e-02	-1.618050644211460e-05	-2.337495553077060e+00	0.000000000000000e+00	
56	3.559413798335292e-01	-3.503834254050515e-02	-9.176571560683036e-01	1.146674763153989e-01	7.992416234521614e-02	-1.564410685813031e-05	-1.378281753463855e+00	0.000000000000000e+00	
57	3.399127567650751e-01	-3.514748687671230e-02	-8.927928129656419e-01	1.092088180594518e-01	8.297478653380869e-02	-1.523508068461760e-05	-2.754271137534201e+00	0.000000000000000e+00	
58	3.240117952771346e-01	-3.519763858576260e-02	-8.792069191767679e-01	1.042954995843870e-01	8.643049081858040e-02	-1.463767714934616e-05	-2.043186743177615e+00	0.000000000000000e+00	
59	3.082592925311221e-01	-3.518744782630882e-02	-8.605376228183792e-01	9.838529153552955e-02	8.977338331200337e-02	-1.411724920866047e-05	-2.932265995625380e+00	0.000000000000000e+00	
60	2.926864146529427e-01	-3.511677555519614e-02	-8.427435301153395e-01	9.293462478181430e-02	9.358458021925511e-02	-1.341416043660625e-05	-3.093480124352468e+00	0.000000000000000e+00	
61	2.772929224721112e-01	-3.498309044372167e-02	-8.242809874983479e-01	8.664021252872402e-02	9.727890451728965e-02	-1.278126308610171e-05	-3.547447451647238e+00	0.000000000000000e+00	
62	2.620890114859631e-01	-3.478538682878172e-02	-8.148560838180681e-01	8.067231660578526e-02	1.016208589047765e-01	-1.190321206541637e-05	-3.836917914613363e+00	0.000000000000000e+00	
63	2.471057530828082e-01	-3.452364629338676e-02	-8.346087727071835e-01	7.373166246098775e-02	1.057680494206067e-01	-1.102217252137349e-05	-3.888455996442744e+00	0.000000000000000e+00	
64	2.323532262455320e-01	-3.419559447310920e-02	-8.915646748929358e-01	6.723282021574412e-02	1.106239974712990e-01	-9.763107489277188e-06	-5.430799021153415e+00	0.000000000000000e+00	
65	2.178311151788215e-01	-3.379958566759837e-02	-1.004659675943967e+00	5.993818306443394e-02	1.153497816320610e-01	-8.326502247021124e-06	-5.149351513526748e+00	0.000000000000000e+00	
66	2.035703179181670e-01	-3.333581804224678e-02	-1.157340670705698e+00	5.290294400545457e-02	1.208531971550404e-01	-6.575415774586755e-06	-5.975756057293425e+00	0.000000000000000e+00	
67	1.895808873985524e-01	-3.280257081939134e-02	-1.316672550308421e+00	4.522452959577619e-02	1.264111467092528e-01	-4.850119135772466e-06	-6.412196391613340e+00	0.000000000000000e+00	
68	1.758728624683972e-01	-3.219813907129371e-02	-1.443724993377453e+00	3.747993658432330e-02	1.327030395378642e-01	-2.959202964629886e-06	-7.457523856599167e+00	0.000000000000000e+00	
69	1.624666536189785e-01	-3.152262435079912e-02	-1.480855445231635e+00	2.965059654010447e-02	1.391945827690700e-01	-1.510319654488850e-06	-7.346007971217872e+00	0.000000000000000e+00	
70	1.493618943096619e-01	-3.077193428522709e-02	-1.344128792024589e+00	2.197136299718999e-02	1.464523831364100e-01	-4.649041955740644e-07	-8.894766593665510e+00	0.000000000000000e+00	
71	1.365789893217969e-01	-2.994618842257882e-02	-9.878862678365391e-01	1.519172221358886e-02	1.541262126364412e-01	-4.284063716638097e-07	-8.323934831420402e+00	0.000000000000000e+00	
72	1.241281688588530e-01	-2.904150766655595e-02	-3.272200433652178e-01	8.832603478778796e-03	1.625962990735808e-01	-1.350398508901204e-06	-9.474887662197157e+00	0.000000000000000e+00	
73	1.120299441859425e-01	-2.805758569616943e-02	6.489315585141606e-01	4.187106261477120e-03	1.716442411144664e-01	-3.735154239138130e-06	-8.212071742857972e+00	0.000000000000000e+00	
74	1.002947592697796e-01	-2.698942718893365e-02	2.033185004280213e+00	1.146648293222961e-03	1.817708871974684e-01	-7.652921953010169e-06	-8.384520554721529e+00	0.000000000000000e+00	
75	8.892281966038706e-02	-2.583072998604990e-02	3.693158502151226e+00	1.862822943589654e-03	1.915622918603203e-01	-1.318924733024638e-05	-1.259958938070221e+01	0.000000000000000e+00	
76	7.792487109902141e-02	-2.457672870576928e-02	5.144777112036585e+00	8.131668605800889e-03	2.033832385951894e-01	-1.859944748790052e-05	2.669924406546161e+00	0.000000000000000e+00	
77	6.733341228027338e-02	-2.322143276696092e-02	6.703401668015854e+00	6.779587439830597e-03	2.153867484374899e-01	-2.339303183644462e-05	-4.727991708454650e+01	0.000000000000000e+00	
78	5.714003156319795e-02	-2.174991447392750e-02	1.063742272967002e+01	-1.466779771214514e-02	2.457827651913455e-01	-3.148923990783269e-05	6.540984996342185e+01	0.000000000000000e+00	
79	4.736911079004628e-02	-2.014805749253046e-02	2.299512575436314e+01	-1.432512550728587e-01	2.869016002092584e-01	-4.841126357001027e-05	-3.763089754877918e+02	0.000000000000000e+00	
80	3.803754471666269e-02	-1.839130169839745e-02	2.989548060684999e+01	-3.176754444628071e-01	3.969251725850892e-01	-2.129437799099965e-05	8.540774946866966e+02	0.000000000000000e+00	
81	2.915725131773532e-02	-1.643905383700984e-02	2.264621858747615e+01	-6.168684765539145e-01	4.325510671352010e-01	8.042536953410320e-05	-3.880119916091966e+03	0.000000000000000e+00	
82	2.077277721824417e-02	-1.422934399429372e-02	2.226555230582269e+01	-9.184053914952020e-02	5.503927723811541e-01	6.943302188972286e-05	1.416775895131899e+04	0.000000000000000e+00	
83	1.294049493779852e-02	-1.163108558244893e-02	2.929610993923016e+02	-4.443971756338049e-01	3.981021507427759e-01	-1.143112449876187e-03	-7.537105843406639e+04	0.000000000000000e+00	
84	5.840260332517423e-03	-8.348653317305790e-03	2.432328296914371e+02	-1.107341121844735e+00	2.651095195059058e+00	1.066681348778499e-03	-1.435115786981711e+06	0.000000000000000e+00	
85	4.665304330435938e-04	-3.402756945659037e-03	-1.847968985044188e+02	-2.385112546222719e+01	-9.922396708023095e+00	6.678165788128547e-04	1.792299323110550e+08	0.000000000000000e+00	
86	7.195665670939322e-04	3.458375583555044e-03	7.700074240716153e+00	-1.579033369205126e-01	-1.045467045518569e+00	8.346026826677249e-04	-7.913477515775251e+05	0.000000000000000e+00	
87	1.182486030275487e-03	9.987872577640906e-03	6.926471984688156e+01	1.012503471582822e+00	-5.291650997422336e-01	-8.466486106115368e-04	-1.216657766956825e+05	0.000000000000000e+00	
88	2.195974845336204e-03	1.601906700789587e-02	-1.496103911737994e+01	8.036076109825585e-01	-9.254344845781776e-01	8.090896116552885e-05	1.037022105814646e+04	0.000000000000000e+00	
89	3.348640157890610e-03	2.160431385014350e-02	-1.289807765922398e+01	7.519353445170616e-01	-9.797540224800709e-01	7.537643522635953e-05	4.242855578787805e+03	0.000000000000000e+00	
90	4.591016579890821e-03	2.672212790756847e-02	1.090821218644733e+01	6.854156122539639e-01	-1.068714114988343e+00	6.308303358880320e-05	-5.488660144045909e+02	0.000000000000000e+00	
91	5.926013826762954e-03	3.141133597506299e-02	1.354118144314551e+01	6.402518295723771e-01	-1.091757247703897e+00	6.104025063569794e-05	1.249553006241483e+01	0.000000000000000e+00	
92	7.289947504767556e-03	3.567609771601873e-02	1.160646895011243e+01	6.114391509747222e-01	-1.066550477763357e+00	6.185826958422898e-05	3.880447173429293e+02	0.000000000000000e+00	
93	8.652183432522640e-03	3.954795647740261e-02	1.030331495770449e+01	5.858475986206741e-01	-1.032226184773570e+00	5.572369523110657e-05	4.295313883994170e+02	0.000000000000000e+00	
94	9.996740298753970e-03	4.306555298100447e-02	9.924559262364619e+00	5.602067274628298e-01	-1.011054972309160e+00	5.332199603494659e-05	7.769099037007626e+02	0.000000000000000e+00	
95	1.131486780449695e-02	4.627805970691562e-02	9.842822788915790e+00	5.368252273442410e-01	-9.955502433254690e-01	5.104677746367866e-05	8.875834219549234e+02	0.000000000000000e+00	
96	1.260058509708387e-02	4.922655193956559e-02	9.835462640975550e+00	5.168070053628361e-01	-9.823074449824849e-01	4.962715357199874e-05	1.157187935163875e+03	0.000000000000000e+00	
97	1.387857998096713e-02	5.200352827317765e-02	9.502645508039935e+00	4.996197110246018e-01	-9.657496755705758e-01	4.549916379448685e-05	1.151589001570865e+02	0.000000000000000e+00	
98	1.517367166818800e-02	5.468131647406522e-02	9.348432461230484e+00	4.869694238466472e-01	-9.531507366444499e-01	4.590257351830375e-05	-4.004678707743163e+02	0.000000000000000e+00	
99	1.581898510159313e-02	5.596948422590579e-02	9.831626207987295e+00	4.706177483727145e-01	-9.471400673902338e-01	4.706427158513792e-05	-6.811122078731394e+02	0.000000000000000e+00	
100	1.647591468983398e-02	5.725176639217327e-02	9.544655133278722e+00	4.585470441825530e-01	-9.385248537127898e-01	4.421150472256894e-05	1.168480113943369e+03	0.000000000000000e+00	
101	1.786834763333204e-02	5.988025892759062e-02	9.326578308206818e+00	4.448295444919347e-01	-9.292800703151383e-01	4.452568798066626e-05	1.669194806411157e+03	0.000000000000000e+00	
102	1.934903382168380e-02	6.255465634040107e-02	9.486928042129241e+00	4.256258804258813e-01	-9.185806000524334e-01	4.373514102646409e-05	5.616922418861866e+02	0.000000000000000e+00	
103	2.095996502894949e-02	6.533870554992365e-02	9.546169737078616e+00	4.077124781058903e-01	-9.060463210955746e-01	4.284199245585320e-05	7.059239777545647e+02	0.000000000000000e+00	
104	2.275828043176731e-02	6.830905437238723e-02	9.572806184341752e+00	3.888496876049144e-01	-8.915325754002286e-01	4.157409631519914e-05	4.887880161567404e+02	0.000000000000000e+00	
105	2.477620284230221e-02	7.148867000160279e-02	9.508024333804517e+00	3.700062871864744e-01	-8.751195288227895e-01	4.027924831115640e-05	5.078301079165631e+02	0.000000000000000e+00	
106	2.705316811350653e-02	7.490388868200620e-02	9.493282193458315e+00	3.498372115077709e-01	-8.572549031034365e-01	3.876431293878254e-05	4.531754976305275e+02	0.000000000000000e+00	
107	2.962563071385818e-02	7.856812656566065e-02	9.431063070648364e+00	3.294390337091693e-01	-8.374825027823343e-01	3.709862124620697e-05	4.167224266419225e+02	0.000000000000000e+00	
108	3.252799588984923e-02	8.248476231977390e-02	9.373997523755927e+00	3.082913600093395e-01	-8.159276270671242e-01	3.535232886555312e-05	3.987314055597372e+02	0.000000000000000e+00	
109	3.577844222518253e-02	8.663097676559067e-02	9.282562770565171e+00	2.870613669392892e-01	-7.923630756963764e-01	3.335789826069286e-05	3.297726432030873e+02	0.000000000000000e+00	
110	3.942282182150446e-02	9.101581932529421e-02	9.192214122745604e+00	2.656101785394508e-01	-7.671342407227408e-01	3.134362880334341e-05	3.084190147360272e+02	0.000000000000000e+00	
111	4.346795457768933e-02	9.559811967632527e-02	9.076811204552778e+00	2.444220900838391e-01	-7.402052904034955e-01	2.921324693273555e-05	2.636542533982039e+02	0.000000000000000e+00	
112	4.794886647037450e-02	1.003682767971662e-01	8.953938409807968e+00	2.234677214305260e-01	-7.116305951317496e-01	2.700176426621068e-05	2.137170752021241e+02	0.000000000000000e+00	
113	5.288379777673788e-02	1.052959123483450e-01	8.800373941436192e+00	2.031011531228336e-01	-6.816790377578807e-01	2.473729996424828e-05	1.858564905978228e+02	0.000000000000000e+00	
114	5.828751111706450e-02	1.103498769690000e-01	8.638567153648291e+00	1.836312683632937e-01	-6.505858362734356e-01	2.251370846230011e-05	1.504901018074218e+02	0.000000000000000e+00	
115	6.418057475097112e-02	1.155045887196134e-01	8.455842630999117e+00	1.651198983049413e-01	-6.183881352375084e-01	2.021394383955623e-05	1.253597045283301e+02	0.000000000000000e+00	
116	7.057317602256612e-02	1.207256919573308e-01	8.250191900441266e+00	1.479795567359189e-01	-5.851631990644205e-01	1.787205446043964e-05	9.453676083098726e+01	0.000000000000000e+00	
117	7.747223163228772e-02	1.259790987932931e-01	8.015702808955300e+00	1.324372781877232e-01	-5.511226297332784e-01	1.544900998974182e-05	7.369204262912123e+01	0.000000000000000e+00	
118	8.489050460363291e-02	1.312372182870094e-01	7.747249960495505e+00	1.188147181306110e-01	-5.162206244111678e-01	1.287253877792741e-05	5.444298699467255e+01	0.000000000000000e+00	
119	9.282113381364084e-02	1.364597043356333e-01	7.462602601097509e+00	1.069705721095933e-01	-4.810683699401311e-01	1.029734105138669e-05	3.734803316361725e+01	0.000000000000000e+00	
120	1.012706132970946e-01	1.416217944419110e-01	7.164617427360724e+00	9.662416828760984e-02	-4.458408788171309e-01	7.736334237211222e-06	2.730749661734315e+01	0.000000000000000e+00	
121	1.102355955491338e-01	1.466915030391674e-01	6.862531019498397e+00	8.763280664115702e-02	-4.109356645293638e-01	5.354758453439593e-06	1.677946362973927e+01	0.000000000000000e+00	
122	1.197007354174353e-01	1.516341066364567e-01	6.566666471249726e+00	7.960268171935833e-02	-3.763543102679868e-01	3.080749479287277e-06	8.119643985667965e+00	0.000000000000000e+00	
123	1.296762660690237e-01	1.564317578148341e-01	6.272376694780187e+00	7.247045582790426e-02	-3.427553914391381e-01	1.164517568056494e-06	5.229099169807734e+00	0.000000000000000e+00	
124	1.401327912875681e-01	1.610497674501826e-01	6.011516573790101e+00	6.588660251876331e-02	-3.102210596212433e-01	-5.846681513025136e-07	-4.515075853409750e+00	0.000000000000000e+00	
125	1.510575544427252e-01	1.654662820855071e-01	5.713443187674066e+00	6.090541277626935e-02	-2.782883953807574e-01	-2.232015105453307e-06	-1.600560559495219e-01	0.000000000000000e+00	
126	1.624468849551679e-01	1.696637598564092e-01	5.443284783394547e+00	5.711719208893568e-02	-2.470701473848142e-01	-3.904277401619805e-06	-1.098511308226056e+01	0.000000000000000e+00	
127	1.742862758351768e-01	1.736223133976462e-01	5.101245998248912e+00	5.528999555121256e-02	-2.160326003190826e-01	-5.557854576839738e-06	-3.112259353702889e+00	0.000000000000000e+00	
128	1.865501706277323e-01	1.773211444441101e-01	4.840315148523321e+00	5.320177679567764e-02	-1.863003779784774e-01	-6.919281943983087e-06	-1.435574151907411e+01	0.000000000000000e+00	
129	1.992217269937364e-01	1.807459820788979e-01	4.527929513903704e+00	5.187296142458719e-02	-1.575489956154633e-01	-8.048517618284521e-06	-4.966862185483773e+00	0.000000000000000e+00	
130	2.122734649122267e-01	1.838819933820396e-01	4.311524275637316e+00	4.956052005136842e-02	-1.301675341614296e-01	-8.726040316658009e-06	-1.333885201922601e+01	0.000000000000000e+00	
131	2.256979522672648e-01	1.867205870060520e-01	4.060163866588725e+00	4.781616771430917e-02	-1.035596475591125e-01	-9.429530239425637e-06	-5.862743976986035e+00	0.000000000000000e+00	
132	2.394669659084340e-01	1.892508658146637e-01	3.857406495873770e+00	4.593307566839974e-02	-7.812182105008596e-02	-9.643009382523574e-06	-9.383622575769184e+00	0.000000000000000e+00	
133	2.535622043373391e-01	1.914664431142446e-01	3.659727942284757e+00	4.405338035598276e-02	-5.320325438982938e-02	-1.006188921463983e-05	-6.231810568322040e+00	0.000000000000000e+00	
134	2.679655861619176e-01	1.933612832927133e-01	3.462140489260662e+00	4.261036655914491e-02	-2.950919736574012e-02	-9.878797762104475e-06	-5.177578172057017e+00	0.000000000000000e+00	
135	2.826382182475871e-01	1.949289801832718e-01	3.326508718874197e+00	4.011447476150310e-02	-6.064399419069332e-03	-9.989070331884221e-06	-6.745519927452881e+00	0.000000000000000e+00	
136	2.975723481100674e-01	1.961689396175690e-01	3.149335613649319e+00	3.832427782900689e-02	1.608119617027021e-02	-9.426231960164063e-06	-4.169273049076976e-01	0.000000000000000e+00	
137	3.127501623157846e-01	1.970806178238728e-01	3.077039455909124e+00	3.484230651305945e-02	3.801618189317002e-02	-9.156928631861761e-06	-6.720545343882399e+00	0.000000000000000e+00	
138	3.281331955759353e-01	1.976628013381189e-01	2.922123331781493e+00	3.274122383688031e-02	5.883483063378828e-02	-8.341576930995197e-06	3.843373485051639e+00	0.000000000000000e+00	
139	3.437041106686761e-01	1.979184736034975e-01	2.902908155585347e+00	2.883132893897876e-02	7.945677331381798e-02	-7.855363819676194e-06	-6.891203725722590e+00	0.000000000000000e+00	
140	3.594564435413116e-01	1.978498953089940e-01	2.736052710786995e+00	2.748213142775540e-02	9.913343338734856e-02	-7.104585050771873e-06	5.188255013318512e+00	0.000000000000000e+00	
141	3.753527145295156e-01	1.974613944258383e-01	2.719112558137591e+00	2.387227422580896e-02	1.188205630131640e-01	-6.364065649487124e-06	-5.435348121181018e+00	0.000000000000000e+00	
142	3.913663225118743e-01	1.967597146589073e-01	2.591066012249923e+00	2.139766249362884e-02	1.377218739905193e-01	-5.344709945810344e-06	5.686248878248730e+00	0.000000000000000e+00	
143	4.074918921306211e-01	1.957476883092384e-01	2.620896356697139e+00	1.589478689836328e-02	1.566447986602778e-01	-4.006736358210947e-06	-2.562775586424585e+00	0.000000000000000e+00	
144	4.237037850697014e-01	1.944353138026362e-01	2.580743603966408e+00	1.094803752127149e-02	1.748482719573592e-01	-2.762696241136107e-06	4.170717171194754e+00	0.000000000000000e+00	
145	4.399765545833295e-01	1.928287278174746e-01	2.600521344662396e+00	5.121802995347327e-03	1.926999928875648e-01	-1.079700312379942e-06	8.794155503202397e-01	0.000000000000000e+00	
