TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          31, -350465.3386931089, -266.8931807286, 6.8980529451, -0.0000304362, 0.0153047774, 0.0, -0.1276142396, -1.1861013206, -1.1869953429, -4.7198748483, 0.0, 5.0000000000, 2.0000000000, 0.0548663815
          32, -335536.8201363359, -265.3444627041, 7.0587133944, -0.0000313622, 0.0155002316, 0.0, -0.1258696501, -1.1820455193, -1.1866872234, -4.7207337899, 0.0, 5.0000000000, 2.0000000000, 0.0570504506
          33, -320867.1254061814, -263.7994004615, 7.2191026364, -0.0000322306, 0.0156944239, 0.0, -0.1242014347, -1.1782524837, -1.1865011728, -4.7217066379, 0.0, 5.0000000000, 2.0000000000, 0.0591982325
          34, -306609.3331218431, -262.2587402454, 7.3790324497, -0.0000331845, 0.0158872152, 0.0, -0.1226573526, -1.1747052256, -1.1864284857, -4.7227494328, 0.0, 5.0000000000, 2.0000000000, 0.0613414168
          35, -292899.7488367226, -260.7233828812, 7.5383203781, -0.0000341575, 0.0160784380, 0.0, -0.1212770558, -1.1713818531, -1.1864600801, -4.7238205265, 0.0, 5.0000000000, 2.0000000000, 0.0634938161
          36, -279857.5552491818, -259.1949404354, 7.6968099541, -0.0000350890, 0.0162678072, 0.0, -0.1200893720, -1.1682586569, -1.1865882839, -4.7248885600, 0.0, 5.0000000000, 2.0000000000, 0.0656670173
          37, -267584.5957560798, -257.6744407406, 7.8543514901, -0.0000360141, 0.0164551293, 0.0, -0.1191138263, -1.1653124200, -1.1868051708, -4.7259306008, 0.0, 5.0000000000, 2.0000000000, 0.0678237319
          38, -256165.1399617689, -256.1630177184, 8.0107902536, -0.0000369200, 0.0166401914, 0.0, -0.1183579371, -1.1625204191, -1.1871038814, -4.7269298963, 0.0, 5.0000000000, 2.0000000000, 0.0700743000
          39, -245665.9739610782, -254.6622667980, 8.1659706966, -0.0000377755, 0.0168227045, 0.0, -0.1178192399, -1.1598613566, -1.1874786121, -4.7278769469, 0.0, 5.0000000000, 2.0000000000, 0.0723006805
          40, -236136.6884409332, -253.1735619209, 8.3197421428, -0.0000385848, 0.0170024138, 0.0, -0.1174898356, -1.1573168016, -1.1879232255, -4.7287690835, 0.0, 5.0000000000, 2.0000000000, 0.0745693485
          41, -227610.1655020569, -251.6980465954, 8.4719581789, -0.0000393459, 0.0171791007, 0.0, -0.1173583491, -1.1548714621, -1.1884315710, -4.7296094733, 0.0, 5.0000000000, 2.0000000000, 0.0767711997
          42, -220103.2942386903, -250.2368972357, 8.6224789193, -0.0000400442, 0.0173525406, 0.0, -0.1174107089, -1.1525133491, -1.1889981891, -4.7304064313, 0.0, 5.0000000000, 2.0000000000, 0.0789909323
          43, -213617.9141239304, -248.7912159590, 8.7711721255, -0.0000406748, 0.0175225206, 0.0, -0.1176315762, -1.1502339869, -1.1896183370, -4.7311717887, 0.0, 5.0000000000, 2.0000000000, 0.0811663985
          44, -208141.9142792878, -247.3620142762, 8.9179113754, -0.0000412349, 0.0176888425, 0.0, -0.1180050316, -1.1480282409, -1.1902880571, -4.7319190427, 0.0, 5.0000000000, 2.0000000000, 0.0833814661
          45, -203650.4720340011, -245.9503030802, 9.0625754880, -0.0000417178, 0.0178513085, 0.0, -0.1185151589, -1.1458939573, -1.1910042483, -4.7326621922, 0.0, 5.0000000000, 2.0000000000, 0.0856038650
          46, -200107.3886977380, -244.5570469004, 9.2050492062, -0.0000421199, 0.0180097289, 0.0, -0.1191469755, -1.1438315909, -1.1917644563, -4.7334148989, 0.0, 5.0000000000, 2.0000000000, 0.0877671321
          47, -197466.4786158356, -243.1831146017, 9.3452233044, -0.0000424404, 0.0181639303, 0.0, -0.1198871578, -1.1418436899, -1.1925666925, -4.7341898313, 0.0, 5.0000000000, 2.0000000000, 0.0899436156
          48, -195672.9808289144, -241.8292980705, 9.4829949988, -0.0000426780, 0.0183137530, 0.0, -0.1207243204, -1.1399343142, -1.1934093777, -4.7349983074, 0.0, 5.0000000000, 2.0000000000, 0.0921754479
          49, -194664.9748392590, -240.4963152605, 9.6182685374, -0.0000428322, 0.0184590506, 0.0, -0.1216491122, -1.1381085041, -1.1942912546, -4.7358499860, 0.0, 5.0000000000, 2.0000000000, 0.0944108168
          50, -194374.7783077029, -239.1848054515, 9.7509553531, -0.0000429041, 0.0185996910, 0.0, -0.1226540785, -1.1363717895, -1.1952112880, -4.7367525178, 0.0, 5.0000000000, 2.0000000000, 0.0966174324
          51, -194730.3115971987, -237.8953438683, 9.8809740369, -0.0000428948, 0.0187355540, 0.0, -0.1237333215, -1.1347297403, -1.1961685965, -4.7377113235, 0.0, 5.0000000000, 2.0000000000, 0.0984650175
          52, -195656.4157581386, -236.6284492921, 10.0082504032, -0.0000428063, 0.0188665309, 0.0, -0.1248821135, -1.1331875913, -1.1971623773, -4.7387295747, 0.0, 5.0000000000, 2.0000000000, 0.0998311162
          53, -197076.1099017391, -235.3845799708, 10.1327175218, -0.0000426411, 0.0189925244, 0.0, -0.1260965279, -1.1317499444, -1.1981918297, -4.7398083408, 0.0, 5.0000000000, 2.0000000000, 0.1011785984
          54, -198911.7751444419, -234.1641329064, 10.2543157470, -0.0000424023, 0.0191134495, 0.0, -0.1273730989, -1.1304205445, -1.1992561006, -4.7409468654, 0.0, 5.0000000000, 2.0000000000, 0.1025121490
          55, -201086.2556877844, -232.9674446879, 10.3729927968, -0.0000420931, 0.0192292331, 0.0, -0.1287085516, -1.1292021397, -1.2003542468, -4.7421428910, 0.0, 5.0000000000, 2.0000000000, 0.1038721641
          56, -203523.8692336592, -231.7947912435, 10.4887038136, -0.0000417174, 0.0193398141, 0.0, -0.1300996173, -1.1280964163, -1.2014852073, -4.7433929634, 0.0, 5.0000000000, 2.0000000000, 0.1052611470
          57, -206151.3209026414, -230.6463904846, 10.6014113687, -0.0000412793, 0.0194451431, 0.0, -0.1315429266, -1.1271039964, -1.2026477922, -4.7446927140, 0.0, 5.0000000000, 2.0000000000, 0.1066001654
          58, -208898.5164823496, -229.5224068183, 10.7110854305, -0.0000407829, 0.0195451817, 0.0, -0.1330349770, -1.1262244861, -1.2038406852, -4.7460371440, 0.0, 5.0000000000, 2.0000000000, 0.1079292973
          59, -211699.2718816493, -228.4229547253, 10.8177032969, -0.0000402326, 0.0196399017, 0.0, -0.1345721617, -1.1254565652, -1.2050624559, -4.7474209174, 0.0, 5.0000000000, 2.0000000000, 0.1092778842
          60, -214491.9166594773, -227.3481018861, 10.9212494905, -0.0000396328, 0.0197292845, 0.0, -0.1361508406, -1.1247981063, -1.2063115813, -4.7488386498, 0.0, 5.0000000000, 2.0000000000, 0.1106170138
          61, -217219.7910067780, -226.2978722720, 11.0217156374, -0.0000389878, 0.0198133210, 0.0, -0.1377674311, -1.1242463131, -1.2075864753, -4.7502851715, 0.0, 5.0000000000, 2.0000000000, 0.1120080471
          62, -219831.6371502821, -225.2722488266, 11.1191003345, -0.0000383020, 0.0198920106, 0.0, -0.1394185024, -1.1237978715, -1.2088855223, -4.7517557434, 0.0, 5.0000000000, 2.0000000000, 0.1133409142
          63, -222281.8877412377, -224.2711761377, 11.2134089979, -0.0000375795, 0.0199653611, 0.0, -0.1411008538, -1.1234491017, -1.2102071137, -4.7532462149, 0.0, 5.0000000000, 2.0000000000, 0.1147060672
          64, -224530.8552706951, -223.2945634424, 11.3046536930, -0.0000368246, 0.0200333876, 0.0, -0.1428115672, -1.1231961053, -1.2115496838, -4.7547531306, 0.0, 5.0000000000, 2.0000000000, 0.1160430312
          65, -226544.8277460925, -222.3422877261, 11.3928529441, -0.0000360411, 0.0200961127, 0.0, -0.1445480238, -1.1230349010, -1.2129117433, -4.7562737926, 0.0, 5.0000000000, 2.0000000000, 0.1173702161
          66, -228296.0767286693, -221.4141967749, 11.4780315230, -0.0000352326, 0.0201535651, 0.0, -0.1463078823, -1.1229615444, -1.2142919094, -4.7578062831, 0.0, 5.0000000000, 2.0000000000, 0.1187141816
          67, -229762.7844818115, -220.5101121797, 11.5602202220, -0.0000344026, 0.0202057798, 0.0, -0.1480890212, -1.1229722281, -1.2156889301, -4.7593494512, 0.0, 5.0000000000, 2.0000000000, 0.1200454473
          68, -230928.8974631800, -219.6298322033, 11.6394556134, -0.0000335543, 0.0202527971, 0.0, -0.1498894467, -1.1230633618, -1.2171017038, -4.7609028656, 0.0, 5.0000000000, 2.0000000000, 0.1213708838
          69, -231783.9137487330, -218.7731344803, 11.7157797975, -0.0000326905, 0.0202946623, 0.0, -0.1517071773, -1.1232316296, -1.2185292916, -4.7624667371, 0.0, 5.0000000000, 2.0000000000, 0.1227078160
          70, -232322.6122370376, -217.9397785953, 11.7892401412, -0.0000318139, 0.0203314252, 0.0, -0.1535401133, -1.1234740270, -1.2199709243, -4.7640418193, 0.0, 5.0000000000, 2.0000000000, 0.1240771492
          71, -232544.7316496558, -217.1295085454, 11.8598890055, -0.0000309267, 0.0203631399, 0.0, -0.1553859023, -1.1237878773, -1.2214260017, -4.7656292959, 0.0, 5.0000000000, 2.0000000000, 0.1254035989
          72, -232454.6074036119, -216.3420550670, 11.9277834649, -0.0000300309, 0.0203898640, 0.0, -0.1572418133, -1.1241708304, -1.2228940873, -4.7672306631, 0.0, 5.0000000000, 2.0000000000, 0.1267452002
          73, -232060.7743863003, -215.5771378225, 11.9929850188, -0.0000291283, 0.0204116589, 0.0, -0.1591046283, -1.1246208461, -1.2243748973, -4.7688476130, 0.0, 5.0000000000, 2.0000000000, 0.1281048139
          74, -231375.5435157610, -214.8344674362, 12.0555592966, -0.0000282204, 0.0204285888, 0.0, -0.1609705629, -1.1251361650, -1.2258682858, -4.7704819234, 0.0, 5.0000000000, 2.0000000000, 0.1294363658
          75, -230414.5597262175, -214.1137473666, 12.1155757575, -0.0000273082, 0.0204407210, 0.0, -0.1628352206, -1.1257152710, -1.2273742270, -4.7721353578, 0.0, 5.0000000000, 2.0000000000, 0.1308145006
          76, -229196.3486908867, -213.4146756176, 12.1731073872, -0.0000263928, 0.0204481255, 0.0, -0.1646935874, -1.1263568466, -1.2288927947, -4.7738095774, 0.0, 5.0000000000, 2.0000000000, 0.1321509163
          77, -227741.8591928597, -212.7369462895, 12.2282303906, -0.0000254749, 0.0204508749, 0.0, -0.1665400678, -1.1270597260, -1.2304241416, -4.7755060691, 0.0, 5.0000000000, 2.0000000000, 0.1334778666
          78, -226074.0075897119, -212.0802509719, 12.2810238839, -0.0000245548, 0.0204490440, 0.0, -0.1683685602, -1.1278228479, -1.2319684780, -4.7772260901, 0.0, 5.0000000000, 2.0000000000, 0.1348033826
          79, -224217.2302984917, -211.4442799761, 12.3315695855, -0.0000236330, 0.0204427102, 0.0, -0.1701725703, -1.1286452098, -1.2335260512, -4.7789706302, 0.0, 5.0000000000, 2.0000000000, 0.1361242811
          80, -222197.0496657480, -210.8287234080, 12.3799515068, -0.0000227096, 0.0204319530, 0.0, -0.1719453541, -1.1295258270, -1.2350971265, -4.7807403907, 0.0, 5.0000000000, 2.0000000000, 0.1374762654
          81, -220039.6579931708, -210.2332720837, 12.4262556448, -0.0000217845, 0.0204168543, 0.0, -0.1736800843, -1.1304636964, -1.2366819703, -4.7825357790, 0.0, 5.0000000000, 2.0000000000, 0.1387999972
          82, -217771.5238744948, -209.6576182898, 12.4705696765, -0.0000208575, 0.0203974982, 0.0, -0.1753700303, -1.1314577671, -1.2382808354, -4.7843569179, 0.0, 5.0000000000, 2.0000000000, 0.1401329319
          83, -215419.0243746754, -209.1014563947, 12.5129826564, -0.0000199286, 0.0203739712, 0.0, -0.1770087424, -1.1325069178, -1.2398939493, -4.7862036653, 0.0, 5.0000000000, 2.0000000000, 0.1414438168
          84, -213008.1059583746, -208.5644833189, 12.5535847176, -0.0000189972, 0.0203463622, 0.0, -0.1785902293, -1.1336099415, -1.2415215050, -4.7880756446, 0.0, 5.0000000000, 2.0000000000, 0.1427623669
          85, -210563.9764607468, -208.0463988690, 12.5924667776, -0.0000180632, 0.0203147623, 0.0, -0.1801091220, -1.1347655370, -1.2431636547, -4.7899722816, 0.0, 5.0000000000, 2.0000000000, 0.1440830310
          86, -208110.8297976563, -207.5469059429, 12.6297202491, -0.0000171261, 0.0202792656, 0.0, -0.1815608129, -1.1359723065, -1.2448205065, -4.7918928456, 0.0, 5.0000000000, 2.0000000000, 0.1454392314
          87, -205671.6045417642, -207.0657106125, 12.6654367567, -0.0000161854, 0.0202399685, 0.0, -0.1829415668, -1.1372287597, -1.2464921224, -4.7938364942, 0.0, 5.0000000000, 2.0000000000, 0.1467616161
          88, -203267.7769512428, -206.6025220906, 12.6997078601, -0.0000152409, 0.0201969702, 0.0, -0.1842485973, -1.1385333219, -1.2481785199, -4.7958023163, 0.0, 5.0000000000, 2.0000000000, 0.1481154323
          89, -200919.1885339246, -206.1570525893, 12.7326247847, -0.0000142921, 0.0201503731, 0.0, -0.1854801076, -1.1398843457, -1.2498796740, -4.7977893752, 0.0, 5.0000000000, 2.0000000000, 0.1494397998
          90, -198643.9077652278, -205.7290170788, 12.7642781588, -0.0000133387, 0.0201002823, 0.0, -0.1866352945, -1.1412801266, -1.2515955215, -4.7997967472, 0.0, 5.0000000000, 2.0000000000, 0.1507525643
          91, -196458.1251559781, -205.3181329553, 12.7947577602, -0.0000123805, 0.0200468059, 0.0, -0.1877143195, -1.1427189187, -1.2533259657, -4.8018235557, 0.0, 5.0000000000, 2.0000000000, 0.1521311323
          92, -194376.0804882624, -204.9241196256, 12.8241522703, -0.0000114173, 0.0199900556, 0.0, -0.1887182486, -1.1441989524, -1.2550708824, -4.8038690006, 0.0, 5.0000000000, 2.0000000000, 0.1534596841
          93, -192410.0207049315, -204.5466980196, 12.8525490383, -0.0000104489, 0.0199301459, 0.0, -0.1896489678, -1.1457184509, -1.2568301257, -4.8059323809, 0.0, 5.0000000000, 2.0000000000, 0.1547813813
          94, -190570.1866519359, -204.1855900372, 12.8800338544, -0.0000094754, 0.0198671951, 0.0, -0.1905090799, -1.1472756470, -1.2586035346, -4.8080131112, 0.0, 5.0000000000, 2.0000000000, 0.1561096986
          95, -188864.8266323077, -203.8405179409, 12.9066907328, -0.0000084969, 0.0198013246, 0.0, -0.1913017886, -1.1488687970, -1.2603909385, -4.8101107323, 0.0, 5.0000000000, 2.0000000000, 0.1574351311
          96, -187300.2345357923, -203.5112037014, 12.9326017060, -0.0000075134, 0.0197326594, 0.0, -0.1920307784, -1.1504961936, -1.2621921635, -4.8122249158, 0.0, 5.0000000000, 2.0000000000, 0.1587693175
          97, -185880.8101578581, -203.1973683056, 12.9578466286, -0.0000065254, 0.0196613277, 0.0, -0.1927000939, -1.1521561760, -1.2640070377, -4.8143554631, 0.0, 5.0000000000, 2.0000000000, 0.1600966811
          98, -184609.1392145728, -202.8987310359, 12.9825029939, -0.0000055332, 0.0195874615, 0.0, -0.1933140265, -1.1538471380, -1.2658353962, -4.8165023004, 0.0, 5.0000000000, 2.0000000000, 0.1614407341
          99, -183486.0904937474, -202.6150087299, 13.0066457601, -0.0000045374, 0.0195111958, 0.0, -0.1938770117, -1.1555675329, -1.2676770855, -4.8186654692, 0.0, 5.0000000000, 2.0000000000, 0.1627639651
         100, -182510.9275555172, -202.3459150283, 13.0303471901, -0.0000035384, 0.0194326692, 0.0, -0.1943935396, -1.1573158768, -1.2695319678, -4.8208451141, 0.0, 5.0000000000, 2.0000000000, 0.1640960336
         101, -181681.4324045461, -202.0911596188, 13.0536767021, -0.0000025371, 0.0193520234, 0.0, -0.1948680831, -1.1590907494, -1.2713999245, -4.8230414684, 0.0, 5.0000000000, 2.0000000000, 0.1654178659
         102, -180994.0385984108, -201.8504474858, 13.0767007328, -0.0000015343, 0.0192694030, 0.0, -0.1953050410, -1.1608907926, -1.2732808596, -4.8252548390, 0.0, 5.0000000000, 2.0000000000, 0.1668018142
         103, -180443.9713293392, -201.6234781717, 13.0994826138, -0.0000005308, 0.0191849559, 0.0, -0.1957086994, -1.1627147078, -1.2751747024, -4.8274855896, 0.0, 5.0000000000, 2.0000000000, 0.1681452831
         104, -180025.3921160469, -201.4099450583, 13.1220824598, 0.0000004724, 0.0190988325, 0.0, -0.1960832081, -1.1645612523, -1.2770814106, -4.8297341250, 0.0, 5.0000000000, 2.0000000000, 0.1694743474
         105, -179731.5458655516, -201.2095346748, 13.1445570701, 0.0000014742, 0.0190111857, 0.0, -0.1964325700, -1.1664292343, -1.2790009728, -4.8320008765, 0.0, 5.0000000000, 2.0000000000, 0.1707972646
         106, -179554.9082080908, -201.0219260393, 13.1669598431, 0.0000024735, 0.0189221710, 0.0, -0.1967606425, -1.1683175076, -1.2809334109, -4.8342862872, 0.0, 5.0000000000, 2.0000000000, 0.1721379638
         107, -179487.3311681668, -200.8467900405, 13.1893407041, 0.0000034690, 0.0188319455, 0.0, -0.1970711473, -1.1702249666, -1.2828787830, -4.8365908000, 0.0, 5.0000000000, 2.0000000000, 0.1735014478
         108, -179520.1854078725, -200.6837888642, 13.2117460455, 0.0000044596, 0.0187406684, 0.0, -0.1973676855, -1.1721505409, -1.2848371855, -4.8389148473, 0.0, 5.0000000000, 2.0000000000, 0.1748466492
         109, -179644.4974616936, -200.5325754716, 13.2342186810, 0.0000054438, 0.0186485002, 0.0, -0.1976537571, -1.1740931905, -1.2868087561, -4.8412588415, 0.0, 5.0000000000, 2.0000000000, 0.1761933168
         110, -179851.0805717181, -200.3927931329, 13.2567978121, 0.0000064205, 0.0185556025, 0.0, -0.1979327793, -1.1760519022, -1.2887936758, -4.8436231689, 0.0, 5.0000000000, 2.0000000000, 0.1775518497
         111, -180130.6579255876, -200.2640750221, 13.2795190086, 0.0000073883, 0.0184621377, 0.0, -0.1982081059, -1.1780256858, -1.2907921720, -4.8460081841, 0.0, 5.0000000000, 2.0000000000, 0.1789079825
         112, -180473.9772937161, -200.1460438750, 13.3024142011, 0.0000083458, 0.0183682687, 0.0, -0.1984830418, -1.1800135725, -1.2928045207, -4.8484142065, 0.0, 5.0000000000, 2.0000000000, 0.1802433173
         113, -180871.9162546579, -200.0383117166, 13.3255116867, 0.0000092916, 0.0182741581, 0.0, -0.1987608550, -1.1820146130, -1.2948310489, -4.8508415183, 0.0, 5.0000000000, 2.0000000000, 0.1815678636
         114, -181315.5773855977, -199.9404796582, 13.3488361475, 0.0000102243, 0.0181799686, 0.0, -0.1990447831, -1.1840278773, -1.2968721369, -4.8532903630, 0.0, 5.0000000000, 2.0000000000, 0.1828921835
         115, -181796.3729765826, -199.8521377685, 13.3724086813, 0.0000111427, 0.0180858618, 0.0, -0.1993380355, -1.1860524551, -1.2989282204, -4.8557609454, 0.0, 5.0000000000, 2.0000000000, 0.1842147827
         116, -182306.0990004151, -199.7728650200, 13.3962468444, 0.0000120454, 0.0179919982, 0.0, -0.1996437904, -1.1880874576, -1.3009997920, -4.8582534318, 0.0, 5.0000000000, 2.0000000000, 0.1855452975
         117, -182836.9982333913, -199.7022293123, 13.4203647062, 0.0000129311, 0.0178985370, 0.0, -0.1999651883, -1.1901320188, -1.3030874024, -4.8607679507, 0.0, 5.0000000000, 2.0000000000, 0.1868750334
         118, -183381.8125739155, -199.6397875732, 13.4447729155, 0.0000137985, 0.0178056350, 0.0, -0.2003053214, -1.1921852987, -1.3051916616, -4.8633045934, 0.0, 5.0000000000, 2.0000000000, 0.1882227500
         119, -183933.8247452825, -199.5850859382, 13.4694787777, 0.0000146464, 0.0177134471, 0.0, -0.2006672210, -1.1942464859, -1.3073132388, -4.8658634148, 0.0, 5.0000000000, 2.0000000000, 0.1895564477
         120, -184486.8896947386, -199.5376600087, 13.4944863428, 0.0000154736, 0.0176221252, 0.0, -0.2010538424, -1.1963148014, -1.3094528623, -4.8684444336, 0.0, 5.0000000000, 2.0000000000, 0.1908904314
         121, -185035.4561126177, -199.4970351883, 13.5197965035, 0.0000162791, 0.0175318180, 0.0, -0.2014680506, -1.1983895018, -1.3116113186, -4.8710476324, 0.0, 5.0000000000, 2.0000000000, 0.1922196309
         122, -185574.5785925565, -199.4627270956, 13.5454071034, 0.0000170618, 0.0174426709, 0.0, -0.2019126046, -1.2004698828, -1.3137894511, -4.8736729578, 0.0, 5.0000000000, 2.0000000000, 0.1935432831
