"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "C<sub>p</sub>", "Mach"
1797, 9.693474501829308e-01, 5.996985504010518e-01, 7.745708531395308e-04, 1.178084989195043e+00, 3.291381919472096e-01, 5.919957011732341e-01
1798, 9.538652683977611e-01, 5.448791664962196e-01, 7.745990062835079e-04, 1.178857792561042e+00, 3.306837986792072e-01, 5.951877846672923e-01
1799, 1.003157334426319e+00, 7.075639801434749e-01, 3.367439688146718e-04, 1.210096372927761e+00, 3.931609594126448e-01, 5.747959986613741e-01
1800, 9.879287838576390e-01, 6.536426664381698e-01, 3.367485401814804e-04, 1.210968338832296e+00, 3.949048912217154e-01, 5.748092042516442e-01
1801, 6.149203086660496e-01, 8.676357938429712e-01, 2.445928256716966e-02, 6.050149790655583e-01, -8.170018283117598e-01, 1.195361738814316e+00
1802, 6.380054256181663e-01, 9.072843793271754e-01, 2.407504621807185e-02, 5.902385549899383e-01, -8.465546764630000e-01, 1.213489063715615e+00
1803, 6.151516263907485e-01, 9.205714969337849e-01, 2.207439295497287e-02, 5.645792408446167e-01, -8.978733047536429e-01, 1.238915317135527e+00
1804, 5.920696786525864e-01, 8.809205867433637e-01, 2.240764140688116e-02, 5.755455207010559e-01, -8.759407450407647e-01, 1.226305837354148e+00
1808, 9.417358641600914e-01, 4.900825864930459e-01, 3.367669336624249e-04, 1.210106587450292e+00, 3.931813884577070e-01, 5.785040494459170e-01
1809, 9.386367206588295e-01, 4.909578519917341e-01, 7.746252045593123e-04, 1.178777119934969e+00, 3.305224534270618e-01, 5.928256497593806e-01
1810, 7.798853614983587e-01, 1.154017964770874e+00, 2.150093514427843e-02, 8.602961431469471e-01, -3.064395001489823e-01, 9.005577131180760e-01
1811, 7.915972948880299e-01, 1.135710516540388e+00, 2.246432838283643e-02, 9.098671765560071e-01, -2.072974333308623e-01, 8.411147750107733e-01
1812, 7.975952665008256e-01, 1.159357545230927e+00, 2.196670509106609e-02, 8.983148940065213e-01, -2.304019984298339e-01, 8.842607833177437e-01
1820, 8.004614626395761e-01, 3.695822538845932e-01, 1.352369578737988e-02, 1.005745316468556e+00, -1.554115350576523e-02, 7.866031300636945e-01
1821, 8.258107103626073e-01, 3.624232247655329e-01, 1.052199048926664e-02, 1.031562837071085e+00, 3.609388769929289e-02, 7.601277986978217e-01
1822, 1.095406070349450e+00, 1.034198664599362e+00, 3.367450179525368e-04, 1.198568109547139e+00, 3.701044326514017e-01, 5.533288953036184e-01
1823, 1.087468331127891e+00, 1.006092687816338e+00, 3.367424176551211e-04, 1.201353540380714e+00, 3.756752943185515e-01, 5.574003428851050e-01
1832, 5.943259470389439e-01, 1.020541212745268e+00, 8.645669025777653e-03, 7.750013189752197e-01, -4.770291484924371e-01, 1.036921924673419e+00
1833, 5.765610578618483e-01, 9.898817343093331e-01, 8.680716211337791e-03, 7.781984354064290e-01, -4.706349156300186e-01, 1.045050828511247e+00
1834, 7.973355325125062e-01, 8.593882669981366e-02, 4.295773195234484e-03, 1.102081519631821e+00, 1.771312528207662e-01, 7.203064017882549e-01
1835, 8.061870973466918e-01, 8.343895236208203e-02, 3.045978937213665e-03, 1.125292578581753e+00, 2.235533707206291e-01, 6.980373924612876e-01
1836, 8.112356601336248e-01, 1.013149254295763e-01, 3.045974532262004e-03, 1.126037980573387e+00, 2.250441747038971e-01, 6.915916549623116e-01
1837, 8.023840958325675e-01, 1.038147996167373e-01, 4.295772867291361e-03, 1.103782589564228e+00, 1.805333926855801e-01, 7.135580611727144e-01
1838, 9.444206944589588e-01, 6.067384081142514e-01, 4.296043911492889e-03, 1.106039590228636e+00, 1.850473940143948e-01, 6.789235352307398e-01
1839, 9.532721701083751e-01, 6.042385589635811e-01, 3.045567819236191e-03, 1.127943507866885e+00, 2.288552292908931e-01, 6.578965627132024e-01
1840, 9.687543483316160e-01, 6.590579438743042e-01, 3.045512424240806e-03, 1.127120461807131e+00, 2.272091371713860e-01, 6.584374484681955e-01
1841, 9.599028750609894e-01, 6.615577923533140e-01, 4.296006697318027e-03, 1.105110338285191e+00, 1.831888901275058e-01, 6.798872812740937e-01
1842, 1.047932018372469e+00, 1.017258601714311e+00, 5.894787548970086e-03, 1.067644518881696e+00, 1.082572513205155e-01, 6.957151705862920e-01
1843, 1.032948892901132e+00, 1.021490144704819e+00, 7.814688050627318e-03, 1.045176201658010e+00, 6.332061687314415e-02, 7.194371887138351e-01
1844, 1.023975271327520e+00, 9.897091832697835e-01, 7.830090836125517e-03, 1.046251622246635e+00, 6.547145805039366e-02, 7.216006644231112e-01
1845, 1.038956918426390e+00, 9.854780540524364e-01, 5.897781709001793e-03, 1.069393931144182e+00, 1.117560758454874e-01, 6.984916790720679e-01
1846, 1.013447044742602e+00, 1.026997762731841e+00, 1.010148544155402e-02, 1.026732887935834e+00, 2.643398942879171e-02, 7.398640857502223e-01
1847, 1.004474658532508e+00, 9.952164591478655e-01, 1.012821904761487e-02, 1.025433773162578e+00, 2.383575988227937e-02, 7.422590278331143e-01
1848, 7.399173478934760e-01, 1.591671567622279e-02, 9.182863944530167e-03, 1.011051062891219e+00, -4.929660660439427e-03, 8.214877917812683e-01
1849, 7.955523929333341e-01, 4.578354624336794e-02, 3.045985198370579e-03, 1.119975443676529e+00, 2.129191009101823e-01, 7.064903603124895e-01
1850, 8.023611658011087e-01, 4.386060076613502e-02, 2.083663636134618e-03, 1.141737813112038e+00, 2.564438397812001e-01, 6.855038029111705e-01
1851, 8.052827869905563e-01, 5.420549281173480e-02, 2.083655024600273e-03, 1.144265394639480e+00, 2.614990028360835e-01, 6.829610237719261e-01
1852, 7.984740150787248e-01, 5.612843801902801e-02, 3.045983889854510e-03, 1.122493252707830e+00, 2.179547189727832e-01, 7.066396936921929e-01
1853, 9.465290655718004e-01, 1.179709770396256e+00, 1.925960379886736e-02, 9.191342248390395e-01, -1.887633367647976e-01, 8.776013030558427e-01
1854, 5.353457352357877e-01, 8.546764005830014e-01, 1.847885814403038e-02, 4.871505826611660e-01, -1.052730621120544e+00, 1.346171409638243e+00
1855, 5.610892772644335e-01, 8.989203767888312e-01, 1.819608938562380e-02, 4.841239233632263e-01, -1.058783939716424e+00, 1.349770343898975e+00
1856, 5.507945114994125e-01, 9.048978256906650e-01, 1.622101647683228e-02, 4.497096142695418e-01, -1.127612557903793e+00, 1.392560416410235e+00
1857, 5.250547848640280e-01, 8.606514558512292e-01, 1.647684268302259e-02, 4.517888107575382e-01, -1.123454164927800e+00, 1.391401393009281e+00
