"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
58	3.480482345908625e-01	-9.594609934112071e-02	1.292158095018334e+00	1.348265887544546e+01	2.516147395784435e-01	2.533588238875125e+05	1.013153835563025e+05	2.731430065908528e+02	-1.569994801543478e-01	3.149862670106005e-02	
59	3.326920310164674e-01	-9.616051749772414e-02	1.292158808811165e+00	1.347346744548070e+01	1.226335781068923e-01	2.533589309110790e+05	1.013154722017022e+05	2.731430946907528e+02	-1.555522422662542e-01	3.147295460540624e-02	
60	3.175094365047856e-01	-9.622498926751522e-02	1.292160672379420e+00	1.345665156089359e+01	-1.093886380579999e-02	2.533592443666956e+05	1.013156700261693e+05	2.731432340881137e+02	-1.523225307971406e-01	3.143232909939770e-02	
61	3.025014411994542e-01	-9.613726596351072e-02	1.292162270464469e+00	1.343228420613671e+01	-1.487066205127597e-01	2.533594874746031e+05	1.013158653130850e+05	2.731434227630336e+02	-1.491342477687858e-01	3.137727399067326e-02	
62	2.876793052628680e-01	-9.589546955168764e-02	1.292165602797921e+00	1.339930582031171e+01	-2.916612468596647e-01	2.533600496959208e+05	1.013162174879688e+05	2.731436678069262e+02	-1.433845885996781e-01	3.130563873639365e-02	
63	2.730747436523580e-01	-9.549829015211933e-02	1.292168302473238e+00	1.335709507458786e+01	-4.387631549000691e-01	2.533604657802293e+05	1.013165421574416e+05	2.731439724303492e+02	-1.380839868325546e-01	3.121637445344489e-02	
64	2.586990758305548e-01	-9.494426747621071e-02	1.292173103970651e+00	1.330497885375282e+01	-5.914583399152382e-01	2.533612706382369e+05	1.013170549234274e+05	2.731443398578996e+02	-1.297124936126138e-01	3.110836856339346e-02	
65	2.445535859082597e-01	-9.423211247215790e-02	1.292177196800049e+00	1.324188492167812e+01	-7.484214367404887e-01	2.533619108729193e+05	1.013175377967473e+05	2.731447764948457e+02	-1.218290324722816e-01	3.097954227853068e-02	
66	2.306701581725355e-01	-9.336101734421118e-02	1.292183821283423e+00	1.316708584620566e+01	-9.111765696120764e-01	2.533630207578127e+05	1.013182458246366e+05	2.731452849787261e+02	-1.102696645751242e-01	3.082883115075737e-02	
67	2.170603212717919e-01	-9.233155164473185e-02	1.292189461785554e+00	1.307942134843376e+01	-1.077744060499899e+00	2.533639085935386e+05	1.013189059231478e+05	2.731458722405478e+02	-9.949279878416355e-02	3.065388782076523e-02	
68	2.037357955993082e-01	-9.114282094254908e-02	1.292197925349257e+00	1.297813261234855e+01	-1.250143947885236e+00	2.533653202633921e+05	1.013198171536583e+05	2.731465397777581e+02	-8.461591488197273e-02	3.045384018344599e-02	
69	1.907184723441442e-01	-8.979622883906385e-02	1.292205748812717e+00	1.286098511988790e+01	-1.426524432584793e+00	2.533665714855188e+05	1.013207132304406e+05	2.731473017585326e+02	-6.998643298279937e-02	3.022390112613599e-02	
70	1.780100673453660e-01	-8.829079183929735e-02	1.292216241822517e+00	1.272722448253777e+01	-1.608325363093785e+00	2.533683110789314e+05	1.013218536244156e+05	2.731481580842591e+02	-5.136819251039997e-02	2.996337813193071e-02	
71	1.656327313214449e-01	-8.662820568093539e-02	1.292226653452109e+00	1.257364724948617e+01	-1.793734067166814e+00	2.533699922973649e+05	1.013230300779313e+05	2.731491288083112e+02	-3.216123865178119e-02	2.966529679579097e-02	
72	1.535985840827140e-01	-8.480973292987060e-02	1.292239439738919e+00	1.239958390568449e+01	-1.983562512378851e+00	2.533720976134314e+05	1.013244342491056e+05	2.731502114488792e+02	-9.236532663406717e-03	2.932928554667602e-02	
73	1.419299988158206e-01	-8.283829667497054e-02	1.292253182532155e+00	1.220013388410775e+01	-2.175989963303515e+00	2.533743378390196e+05	1.013259660784003e+05	2.731514360223823e+02	1.577233865397328e-02	2.894453558509501e-02	
74	1.306393392119162e-01	-8.071617263648970e-02	1.292268636919133e+00	1.197488227559723e+01	-2.370444103402673e+00	2.533768632504118e+05	1.013276824776981e+05	2.731527963347480e+02	4.379452710197231e-02	2.851104643282022e-02	
75	1.197288717494781e-01	-7.844502394471926e-02	1.292285368569252e+00	1.171809654140541e+01	-2.565775875909039e+00	2.533795773315812e+05	1.013295607752974e+05	2.731543230653262e+02	7.445989113252771e-02	2.801654305320439e-02	
76	1.092118626620159e-01	-7.602531846963909e-02	1.292305030412432e+00	1.142791681780019e+01	-2.762138208021359e+00	2.533828050252190e+05	1.013317297401479e+05	2.731560139388717e+02	1.098707316382847e-01	2.745849256199953e-02	
77	9.912116182241448e-02	-7.346588931803857e-02	1.292325367573089e+00	1.110005287240824e+01	-2.954745166447724e+00	2.533860971682956e+05	1.013340195989080e+05	2.731578879035850e+02	1.472553039681450e-01	2.682646438537085e-02	
78	8.944999052291425e-02	-7.076605896789362e-02	1.292349032556121e+00	1.073090743685988e+01	-3.142962641192341e+00	2.533899725265895e+05	1.013366396575690e+05	2.731599484947003e+02	1.900307686491959e-01	2.611385326708461e-02	
79	8.022209052912627e-02	-6.793210743847014e-02	1.292374651565105e+00	1.031450425389029e+01	-3.321535131447898e+00	2.533941538285642e+05	1.013394900834650e+05	2.731622169573724e+02	2.365672428364166e-01	2.530616843518926e-02	
80	7.145088398095455e-02	-6.497078583414997e-02	1.292402590779500e+00	9.845424027295056e+00	-3.486583427421923e+00	2.533987099879639e+05	1.013426024694053e+05	2.731647010296379e+02	2.873805153964903e-01	2.439106739019251e-02	
81	6.314113096201372e-02	-6.188356986488758e-02	1.292434206056152e+00	9.317682437533948e+00	-3.632431555865447e+00	2.534039048116963e+05	1.013460851190437e+05	2.731674060325786e+02	3.442387677804915e-01	2.335383244973176e-02	
82	5.531711307381962e-02	-5.868133240143927e-02	1.292467613338046e+00	8.725964496097456e+00	-3.749216025531879e+00	2.534093691681937e+05	1.013497900135208e+05	2.731703311744894e+02	4.047254222274643e-01	2.217766239721330e-02	
83	4.798326365378482e-02	-5.537016006269691e-02	1.292503953947916e+00	8.065176949131395e+00	-3.827996414043985e+00	2.534153330582470e+05	1.013538004740606e+05	2.731734597763553e+02	4.702007933464421e-01	2.084639275526619e-02	
84	4.115547786849920e-02	-5.195810224203574e-02	1.292543569569394e+00	7.329769649052953e+00	-3.855176970045077e+00	2.534218711858719e+05	1.013581356154567e+05	2.731767711029830e+02	5.409769520788311e-01	1.933783598979540e-02	
85	3.484849330489891e-02	-4.845803079182841e-02	1.292584702037984e+00	6.515953915271218e+00	-3.811027468042271e+00	2.534286522238184e+05	1.013626442006561e+05	2.731802290946024e+02	6.145847799632523e-01	1.762522932581358e-02	
86	2.906746040992887e-02	-4.487991642961429e-02	1.292628707781470e+00	5.619423864202698e+00	-3.673834400040981e+00	2.534359634444973e+05	1.013674112198689e+05	2.731837761053686e+02	6.924118397200666e-01	1.567536620484892e-02	
87	2.382724645588402e-02	-4.124007608053899e-02	1.292671876702829e+00	4.646693510084826e+00	-3.416654379377926e+00	2.534431214291730e+05	1.013721018227804e+05	2.731872937907713e+02	7.689913156564545e-01	1.346567872390428e-02	
88	1.913982401248587e-02	-3.756109436900816e-02	1.292714293391394e+00	3.611739636886628e+00	-3.007292720501191e+00	2.534502019742041e+05	1.013766634107876e+05	2.731906225410943e+02	8.434644752077427e-01	1.097232225151065e-02	
89	1.499875274021237e-02	-3.385344242527761e-02	1.292754670443676e+00	2.532220255253476e+00	-2.409931573484215e+00	2.534570273537426e+05	1.013809204188961e+05	2.731935613445220e+02	9.129650183477962e-01	8.160820138535507e-03	
90	1.142575285246732e-02	-3.016387708105255e-02	1.292782888444884e+00	1.457585034398452e+00	-1.595359298523393e+00	2.534617250632734e+05	1.013839675953537e+05	2.731958093771381e+02	9.627136712631393e-01	5.044686887121961e-03	
91	8.394042764143605e-03	-2.650416552446334e-02	1.292803626718696e+00	4.411000443957823e-01	-5.424101425207982e-01	2.534653287680747e+05	1.013860558920317e+05	2.731970541256360e+02	9.968075112703100e-01	1.632061114083138e-03	
92	5.901865338545070e-03	-2.292096332148649e-02	1.292803764992550e+00	-4.489324713698691e-01	7.524471548184265e-01	2.534653865771309e+05	1.013860358630849e+05	2.731969709349901e+02	9.964805157255471e-01	2.045413930407289e-03	
93	3.918179960165285e-03	-1.944548299749917e-02	1.292781671406971e+00	-1.123352838073591e+00	2.255752580674804e+00	2.534616717985316e+05	1.013836862888222e+05	2.731953085389487e+02	9.581210192801830e-01	5.882851473741755e-03	
94	2.400573818168974e-03	-1.610216202584900e-02	1.292740089231404e+00	-1.536594356527222e+00	3.920633289411090e+00	2.534547766875999e+05	1.013791672794024e+05	2.731919184988599e+02	8.843430040351050e-01	9.830844945591170e-03	
95	1.299804662899853e-03	-1.290054848430612e-02	1.292666579879446e+00	-1.618691281378243e+00	5.647185622772414e+00	2.534422182516968e+05	1.013715478160104e+05	2.731869202046391e+02	7.599465193024939e-01	1.371553072601008e-02	
96	5.654266449704206e-04	-9.851399425760856e-03	1.292589895815573e+00	-1.395295220871470e+00	7.362797055772599e+00	2.534295752879373e+05	1.013631409509752e+05	2.731804701999081e+02	6.226947990431816e-01	1.749725642883389e-02	
97	1.422901563772529e-04	-6.900819302748363e-03	1.292452965122404e+00	-8.420196931884962e-01	8.945024569813913e+00	2.534054436247682e+05	1.013496860921718e+05	2.731731470880156e+02	4.030287869342559e-01	2.098044055593757e-02	
98	9.723182005339051e-08	-4.003755163228592e-03	1.292418538640969e+00	-2.275912383619559e-01	1.047370974784168e+01	2.534019018133618e+05	1.013437770021355e+05	2.731644961647714e+02	3.065561102286383e-01	2.446464357793450e-02	
99	2.832914728889235e-05	-2.598750060461221e-03	1.292166216592727e+00	5.569180886904974e-01	1.154400260445952e+01	2.533550677107414e+05	1.013213526304726e+05	2.731573821518981e+02	-5.954749362188490e-02	2.699526017457743e-02	
100	1.195210619524212e-04	-1.196400912732368e-03	1.292207213214616e+00	1.374062685173778e+00	1.237868865254075e+01	2.533654869349386e+05	1.013221862435427e+05	2.731509632575142e+02	-4.593780351365823e-02	2.909052084893194e-02	
101	5.031347648600286e-04	1.678615120664332e-03	1.292243611721281e+00	2.437933881767253e+00	1.349410865880270e+01	2.533762615042921e+05	1.013214025828092e+05	2.731411568552666e+02	-5.873196439513803e-02	3.202815687793236e-02	
102	1.159891054147484e-03	4.586179529177213e-03	1.291938999247790e+00	3.981220147712057e+00	1.439556466575991e+01	2.533204197545779e+05	1.012936333926879e+05	2.731306803490764e+02	-5.120958638285424e-01	3.489446573969187e-02	
103	2.117369819965012e-03	7.572775814854747e-03	1.291878939900748e+00	5.584685582475737e+00	1.498318761278595e+01	2.533122506961247e+05	1.012853169063245e+05	2.731209523483811e+02	-6.478720485426807e-01	3.735976478611769e-02	
104	3.427841626897253e-03	1.069436839464256e-02	1.291745967856009e+00	7.258329636838640e+00	1.530353134792940e+01	2.532896331713609e+05	1.012714356465083e+05	2.731116319903122e+02	-8.744995465652564e-01	3.957811928578280e-02	
105	5.132226976418132e-03	1.394645783512376e-02	1.291646287109514e+00	8.910920454149094e+00	1.534053027564658e+01	2.532731729857337e+05	1.012605350515767e+05	2.731033096487566e+02	-1.052464269437658e+00	4.145887763577005e-02	
106	7.275935469078034e-03	1.732563719967893e-02	1.291554070596302e+00	1.049247141211345e+01	1.511699569666547e+01	2.532577367711237e+05	1.012506593481442e+05	2.730961721009135e+02	-1.213696462317845e+00	4.300650820038487e-02	
107	9.898174341607851e-03	2.081489826658688e-02	1.291479080417480e+00	1.195009015737314e+01	1.467991021473010e+01	2.532452142375646e+05	1.012425982428302e+05	2.730902856183305e+02	-1.345303258301354e+00	4.424220208871438e-02	
108	1.302799302369005e-02	2.439121049578303e-02	1.291425603530825e+00	1.324300099188079e+01	1.408588544805778e+01	2.532364441063537e+05	1.012366897947080e+05	2.730856560450869e+02	-1.441765455021153e+00	4.519035135344817e-02	
109	1.666903362090742e-02	2.801373601372651e-02	1.291383931853065e+00	1.436643670457319e+01	1.338344513040117e+01	2.532295719567878e+05	1.012321236713790e+05	2.730821507472172e+02	-1.516312658908172e+00	4.589523170472064e-02	
110	2.085123060975259e-02	3.167505715495025e-02	1.291357723590482e+00	1.531579072561912e+01	1.262065192505532e+01	2.532253574284199e+05	1.012291444899449e+05	2.730796562277044e+02	-1.564951215025694e+00	4.639035678692141e-02	
111	2.555571665182873e-02	3.533229411593314e-02	1.291343366813056e+00	1.610584245921697e+01	1.183444276457373e+01	2.532231623971754e+05	1.012273988112389e+05	2.730779829845957e+02	-1.593451423416621e+00	4.671953187659447e-02	
112	3.079374928791381e-02	3.897534425277244e-02	1.291336433739411e+00	1.675528627240856e+01	1.104916386422883e+01	2.532221763671942e+05	1.012264819036637e+05	2.730769755905468e+02	-1.608420991917845e+00	4.691661636301454e-02	
113	3.655693137027282e-02	4.258222993875938e-02	1.291336582055043e+00	1.727986358223402e+01	1.028295025056222e+01	2.532223724025270e+05	1.012263265964166e+05	2.730765252567696e+02	-1.610956560972176e+00	4.700445017796817e-02	
114	4.283412369572866e-02	4.613551155830347e-02	1.291341317803287e+00	1.769732370325363e+01	9.545325672220569e+00	2.532232981312411e+05	1.012267008722321e+05	2.730765334743883e+02	-1.604846078728728e+00	4.700286793743268e-02	
115	4.962287945366540e-02	4.962464914711088e-02	1.291350384487441e+00	1.802657674853579e+01	8.843693300286610e+00	2.532249493309612e+05	1.012275383709533e+05	2.730768754619181e+02	-1.591172950907294e+00	4.693618944961624e-02	
116	5.691045682501622e-02	5.303649973394345e-02	1.291361374355202e+00	1.828152528985041e+01	8.180408417697659e+00	2.532268785604315e+05	1.012286257857928e+05	2.730774849408750e+02	-1.573419655625738e+00	4.681712558399963e-02	
