"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "C<sub>p</sub>", "Mach"
831, 1.122264435027257e+00, 1.176575286532823e+00, -2.083785998661461e-03, 1.082911779456114e+00, 1.387917724693510e-01, 7.528834139301700e-01
832, 1.117800847484515e+00, 1.160770590243158e+00, -2.083802103762753e-03, 1.098486528526693e+00, 1.699412706105088e-01, 7.379321667081327e-01
833, 1.112403678923045e+00, 1.121635990138618e+00, -1.343700531038604e-03, 1.136502306068875e+00, 2.459728256948743e-01, 7.104914295880994e-01
834, 1.090001038331176e+00, 1.062336873228388e+00, -2.083890079236412e-03, 1.122413147060022e+00, 2.177945076771670e-01, 7.117030499299841e-01
835, 1.075102765373010e+00, 1.009584992407031e+00, -2.083925363792073e-03, 1.129216018973078e+00, 2.314002515032798e-01, 7.037477197277106e-01
836, 7.897350388434903e-01, 5.036483337501368e-03, -2.300930874491351e-03, 1.126675238917437e+00, 2.263186913919965e-01, 7.244581466297205e-01
146, 7.925934609440177e-01, 0.000000000000000e+00, -1.741365924446098e-03, 1.136571171982655e+00, 2.461105575224333e-01, 7.159146812830824e-01
837, 7.902542901678246e-01, 1.298688599273589e-02, -2.526915681612677e-03, 1.125190862683985e+00, 2.233499389250934e-01, 7.245864005861303e-01
838, 7.852746819240269e-01, 9.821428551276516e-03, -3.061849936012759e-03, 1.110457532055421e+00, 1.938832776679655e-01, 7.396339979571229e-01
848, 4.337762951412914e-01, 7.037385948822508e-01, -1.736928281723976e-02, 9.922771924170517e-01, -4.247740160877322e-02, 8.228574049121574e-01
849, 4.000101135422610e-01, 6.456902639826609e-01, -1.769329920959125e-02, 9.924094893750072e-01, -4.221280769286228e-02, 8.233269481453067e-01
850, 5.429339903764477e-01, 9.094596768788983e-01, -1.433342010710058e-02, 9.950030786822758e-01, -3.702562907832507e-02, 8.159342904946311e-01
851, 5.172027393403016e-01, 8.652081046198434e-01, -1.454203129660427e-02, 9.979877897342442e-01, -3.105620697438826e-02, 8.141015043981860e-01
852, 6.586108241118694e-01, 1.121999928192729e+00, -1.127986728146340e-02, 1.008781139987192e+00, -9.469506468492648e-03, 8.127960850842886e-01
853, 6.492798305383312e-01, 1.105938531239446e+00, -1.133297840156721e-02, 1.019705530183939e+00, 1.237927392500060e-02, 8.057445437421012e-01
854, 6.728671373982182e-01, 1.146537802474442e+00, -1.119693882347679e-02, 9.873691763450193e-01, -5.229343375283801e-02, 8.323047648079946e-01
855, 6.865181408866602e-01, 1.170032194711741e+00, -1.111547962619087e-02, 9.526078512617446e-01, -1.218160839193873e-01, 8.696885958148128e-01
856, 1.059318399657993e+00, 9.797275293575576e-01, -3.045435812176321e-03, 1.111572261814780e+00, 1.961127371866826e-01, 7.242924565432914e-01
857, 1.068293889553295e+00, 1.011507966959846e+00, -3.045460076339710e-03, 1.109756487647163e+00, 1.924811888514499e-01, 7.257322657908700e-01
858, 9.839828931279212e-01, 7.129792592097929e-01, -3.045463711494050e-03, 1.122249475355379e+00, 2.174671642678811e-01, 7.177917940334404e-01
859, 9.687543483316168e-01, 6.590579438743049e-01, -3.045512424240709e-03, 1.122451322891642e+00, 2.178708593404072e-01, 7.173827668861718e-01
860, 9.377899922610256e-01, 5.494191739467460e-01, -3.045626080484330e-03, 1.124335363663315e+00, 2.216389408837526e-01, 7.148927523253168e-01
861, 9.532721701083754e-01, 6.042385589635815e-01, -3.045567819236182e-03, 1.123073218100348e+00, 2.191146497578184e-01, 7.167163424239291e-01
862, 8.806075934363615e-01, 3.469474108115284e-01, -3.045829420245653e-03, 1.127556681816255e+00, 2.280815771896325e-01, 7.102551692813077e-01
863, 8.684146774282746e-01, 3.037746682330866e-01, -3.045865170335077e-03, 1.128729273125586e+00, 2.304267598082949e-01, 7.121631294213391e-01
864, 8.572778158174867e-01, 2.643412104577106e-01, -3.045894398456158e-03, 1.128078170965870e+00, 2.291245554888638e-01, 7.106311634312191e-01
865, 8.023611658011094e-01, 4.386060076613502e-02, -2.083663636134546e-03, 1.144408568534720e+00, 2.617853506265639e-01, 7.010419935892992e-01
866, 8.051640291968929e-01, 3.376066005709937e-02, -1.343653674788766e-03, 1.162751663896783e+00, 2.984715413506888e-01, 6.907411492363318e-01
867, 7.999264815079038e-01, 3.523985738595334e-02, -2.083671051526406e-03, 1.145573008993956e+00, 2.641142315450357e-01, 7.057988468717843e-01
868, 7.962068249995727e-01, 2.206927720746090e-02, -2.083682767687832e-03, 1.143513338242538e+00, 2.599948900421993e-01, 7.074178295079169e-01
872, 6.268867904066613e-01, 1.067390385313606e+00, -1.145674959898843e-02, 1.037383369039545e+00, 4.773495163621309e-02, 7.874505049183608e-01
873, 6.327888412791425e-01, 1.063968631780258e+00, -1.356400189423338e-02, 9.763700578753942e-01, -7.429167069208818e-02, 8.316137048552579e-01
874, 6.380830726139251e-01, 1.086664599786932e+00, -1.139550969700974e-02, 1.030208094586525e+00, 3.338440273017351e-02, 7.962767281449120e-01
875, 6.439953201785507e-01, 1.083236744591720e+00, -1.346390519996253e-02, 9.699385709391909e-01, -8.715464456449483e-02, 8.394271719610981e-01
876, 6.663869012807871e-01, 1.135384278596337e+00, -1.123490328627602e-02, 9.996501109217781e-01, -2.773156459932035e-02, 8.234093752872894e-01
877, 6.896434663380614e-01, 1.175410890872983e+00, -1.109654412828955e-02, 9.313785679414019e-01, -1.642746505600727e-01, 8.883817287717851e-01
878, 7.004191628629414e-01, 1.179130811024440e+00, -1.306601042271396e-02, 8.324229608348843e-01, -3.621858647731079e-01, 9.780429320988490e-01
879, 6.958123749419249e-01, 1.174212028002749e+00, -1.278097562708193e-02, 8.700763369140680e-01, -2.868791126147405e-01, 9.385041546311146e-01
880, 6.936480611805212e-01, 1.179134961147301e+00, -1.163793675293459e-02, 9.001571243797907e-01, -2.267175376832953e-01, 9.271025867484289e-01
881, 7.081793469143896e-01, 1.179328183938637e+00, -1.426731217581702e-02, 8.436454085402454e-01, -3.397409693623858e-01, 9.669932984483278e-01
882, 7.042121994222790e-01, 1.184516199705020e+00, -1.314824327251357e-02, 8.009175380132267e-01, -4.251967104164230e-01, 1.006290876748525e+00
883, 7.040525760183617e-01, 1.171130188207064e+00, -1.441027271834117e-02, 8.781535914536617e-01, -2.707246035355532e-01, 9.389146450173783e-01
884, 7.121171956349340e-01, 1.172581121416378e+00, -1.539220248394135e-02, 8.666478242892672e-01, -2.937361378643421e-01, 9.534007552608696e-01
885, 6.912085719680813e-01, 1.189510207768298e+00, -7.663430863745917e-03, 1.081702579157636e+00, 1.363733718723949e-01, 7.725413081035440e-01
886, 6.901118537435103e-01, 1.186056299116927e+00, -8.329875816935905e-03, 1.067323564392441e+00, 1.076153423420050e-01, 7.801055240917818e-01
887, 1.123955187871761e+00, 1.182561913918831e+00, -2.083779801824572e-03, 1.079324117928787e+00, 1.316164494146976e-01, 7.605829369259016e-01
888, 1.119825112520455e+00, 1.183365084116653e+00, -2.653582504048372e-03, 1.071656835047680e+00, 1.162818836524839e-01, 7.698314204955313e-01
889, 1.114169267795735e+00, 1.179398331657804e+00, -3.247095682573689e-03, 1.064678656531095e+00, 1.023255266193139e-01, 7.729860547137385e-01
890, 1.122196186662127e+00, 1.193660287527337e+00, -2.723811280263687e-03, 1.032023047379921e+00, 3.701430831696450e-02, 8.323431191466424e-01
891, 1.107166147028694e+00, 1.123115183006938e+00, -2.083838601923078e-03, 1.114043192965819e+00, 2.010545994887613e-01, 7.198729886611864e-01
892, 1.104564432355178e+00, 1.139934794583387e+00, -3.045564532507286e-03, 1.088249946728267e+00, 1.494681070136576e-01, 7.477051826228219e-01
893, 1.108070380075376e+00, 1.152348664390561e+00, -3.045571725478890e-03, 1.084907748060590e+00, 1.427837096783038e-01, 7.529812657986527e-01
894, 1.100357294921118e+00, 1.125038150862761e+00, -3.045554602168859e-03, 1.093295392041238e+00, 1.595589976395985e-01, 7.429329240647806e-01
895, 1.089250451477162e+00, 1.085711011614933e+00, -3.045523659565059e-03, 1.103251799813570e+00, 1.794718131842625e-01, 7.334531370723193e-01
896, 1.095308729807648e+00, 1.107162178452427e+00, -3.045541212837157e-03, 1.097731033173255e+00, 1.684302799036334e-01, 7.390067428122027e-01
897, 1.083040501949785e+00, 1.037690969936955e+00, -2.083907756771078e-03, 1.126656539286752e+00, 2.262812921306265e-01, 7.073301261694166e-01
898, 1.076231631527482e+00, 1.039613942965355e+00, -3.045483737566539e-03, 1.106809406439587e+00, 1.865870264362969e-01, 7.291251304097319e-01
899, 1.083192173027546e+00, 1.064259844811111e+00, -3.045505195354990e-03, 1.103989806843880e+00, 1.809478272448834e-01, 7.324093786794573e-01
900, 8.303127476661427e-01, 1.688631639524699e-01, -3.045949810382400e-03, 1.127691857727167e+00, 2.283519290114570e-01, 7.104435304062247e-01
901, 8.382504847261665e-01, 1.969691413460500e-01, -3.045935891842265e-03, 1.128644202137026e+00, 2.302566178311748e-01, 7.092313044693274e-01
902, 8.233522103415070e-01, 1.442172609273059e-01, -3.045960284759716e-03, 1.128827157800053e+00, 2.306225291572290e-01, 7.126997217736087e-01
903, 8.129958671507531e-01, 8.151600774997513e-02, -2.083633969664667e-03, 1.145892171184808e+00, 2.647525559267398e-01, 6.958852173660443e-01
904, 8.061870973466918e-01, 8.343895236208201e-02, -3.045978937213675e-03, 1.126582508729774e+00, 2.261332310166706e-01, 7.170036754883163e-01
905, 8.112356601336241e-01, 1.013149254295762e-01, -3.045974532262057e-03, 1.127464608592470e+00, 2.278974307420638e-01, 7.148202646289088e-01
910, 3.655504860865123e-01, 5.864484276935557e-01, -1.802028330993771e-02, 9.915310069408458e-01, -4.396977256118494e-02, 8.230482386534430e-01
912, 5.507945114994128e-01, 9.048978256906651e-01, -1.622101647683230e-02, 9.937633680905463e-01, -3.950505026178396e-02, 8.206382989200344e-01
913, 5.250547848640283e-01, 8.606514558512293e-01, -1.647684268302264e-02, 9.949641727178582e-01, -3.710344100716022e-02, 8.198536132225820e-01
914, 6.645409313414081e-01, 1.118561360448932e+00, -1.327817048247627e-02, 9.541814313702900e-01, -1.186689237022966e-01, 8.540700095088154e-01
915, 6.552019527840489e-01, 1.102504754078745e+00, -1.336294699704480e-02, 9.633053259857685e-01, -1.004211344713397e-01, 8.477469523129476e-01
916, 6.723234916179712e-01, 1.131941818339423e+00, -1.320708540890141e-02, 9.441218779808400e-01, -1.387880304811966e-01, 8.648897093184500e-01
917, 6.970780451489066e-01, 1.166954866483283e+00, -1.374716467498169e-02, 8.881901968428524e-01, -2.506513927571718e-01, 9.202239028144575e-01
918, 6.918936914817221e-01, 1.170959022218349e+00, -1.239546542634725e-02, 8.791929510885710e-01, -2.686458842657346e-01, 9.280655678253515e-01
919, 1.067379815437759e+00, 1.042113888264682e+00, -4.293355052923296e-03, 1.081735628746734e+00, 1.364394710505911e-01, 7.534095098796766e-01
920, 1.074340298413075e+00, 1.066759806639491e+00, -4.292928167695453e-03, 1.078159812264947e+00, 1.292878380870168e-01, 7.560612406829342e-01
921, 1.059442133797887e+00, 1.014007895219003e+00, -4.293793425761265e-03, 1.084194756773921e+00, 1.413577271049648e-01, 7.497904891929192e-01
922, 9.751314153588911e-01, 7.154791089592817e-01, -4.295923602884538e-03, 1.098753649533076e+00, 1.704755126232746e-01, 7.387016732575893e-01
923, 9.444206944589588e-01, 6.067384081142514e-01, -4.296043911492861e-03, 1.101936402478646e+00, 1.768410185144144e-01, 7.368445636488690e-01
924, 9.599028750609901e-01, 6.615577923533154e-01, -4.296006697317972e-03, 1.100353249073027e+00, 1.736747117031765e-01, 7.380767250946699e-01
925, 9.137099552918131e-01, 4.979977124282022e-01, -4.296024571828572e-03, 1.104651627702821e+00, 1.822714689627647e-01, 7.327913645566175e-01
926, 9.289385092825297e-01, 5.519190251671051e-01, -4.296046155136762e-03, 1.103234984464984e+00, 1.794381824870923e-01, 7.348179917639996e-01
927, 8.717560657499723e-01, 3.494472746577421e-01, -4.295907727035510e-03, 1.109303351180507e+00, 1.915749159181374e-01, 7.290986220680894e-01
928, 8.595631402906173e-01, 3.062745347484984e-01, -4.295871214890356e-03, 1.107905975365306e+00, 1.887801642877358e-01, 7.301692566589920e-01
929, 8.472259690701388e-01, 2.287495805163926e-01, -3.045917706575454e-03, 1.127557739030440e+00, 2.280836916180035e-01, 7.117358641455617e-01
930, 8.172939353215232e-01, 1.227660931547313e-01, -3.045968050318998e-03, 1.128681497110902e+00, 2.303312077789283e-01, 7.136632511052012e-01
931, 7.978975779506119e-01, 2.805590456338053e-02, -2.083677386517428e-03, 1.143651527020862e+00, 2.602712675988474e-01, 7.087710175043690e-01
940, 6.274824203647690e-01, 1.036719731756068e+00, -1.544897335485102e-02, 9.838710309759874e-01, -5.928972449090186e-02, 8.298367224591338e-01
941, 6.120816154360119e-01, 1.010247144219488e+00, -1.560522713910816e-02, 9.876480050145702e-01, -5.173577641373626e-02, 8.243838721430010e-01
942, 6.630904187106897e-01, 1.097925680261430e+00, -1.508506891829970e-02, 9.640929107905118e-01, -9.884596486185292e-02, 8.520651156916932e-01
943, 6.518815267901722e-01, 1.078659070139062e+00, -1.520003607683873e-02, 9.719129581083844e-01, -8.320587022610780e-02, 8.440484230183599e-01
944, 6.788090109455646e-01, 1.143092167916769e+00, -1.314755007079989e-02, 9.345405621256643e-01, -1.579506621915480e-01, 8.726872332375057e-01
945, 6.887175318028552e-01, 1.160127369957509e+00, -1.305608346621875e-02, 9.073264574713118e-01, -2.123788715002530e-01, 8.942786012144937e-01
946, 1.107276034059141e+00, 1.183430850783237e+00, -4.292234774362285e-03, 1.039713368790856e+00, 5.239495113883484e-02, 7.967831763031642e-01
947, 1.114985856771238e+00, 1.186817354845254e+00, -3.414172474942608e-03, 1.043990099029909e+00, 6.094841161694074e-02, 7.960189544796749e-01
948, 1.099218256022223e+00, 1.154848696666055e+00, -4.291081972181752e-03, 1.056999166377551e+00, 8.696654631222599e-02, 7.790716948185086e-01
949, 1.040414907361303e+00, 9.466357965502871e-01, -4.294635997183141e-03, 1.088834996524457e+00, 1.506382066060379e-01, 7.467827232579728e-01
950, 1.050466703690987e+00, 9.822274407307339e-01, -4.294226843364376e-03, 1.086373681143146e+00, 1.457155758434161e-01, 7.473677254588469e-01
951, 1.029278090310925e+00, 9.072023261901676e-01, -4.295006126472872e-03, 1.091049292996629e+00, 1.550667995503811e-01, 7.459870771615613e-01
952, 1.017085211413198e+00, 8.640295731312355e-01, -4.295325697548498e-03, 1.092347127835084e+00, 1.576624692272923e-01, 7.441421047369386e-01
953, 9.483947028242683e-01, 6.648079503653561e-01, -5.912013096460835e-03, 1.074020532000655e+00, 1.210092775584326e-01, 7.639165506828728e-01
954, 9.636230478673231e-01, 7.187293221028860e-01, -5.910427927909160e-03, 1.072163345118390e+00, 1.172949037939035e-01, 7.647409813338882e-01
955, 8.268673191168757e-01, 2.344993058499519e-01, -5.920055670217109e-03, 1.084222890341026e+00, 1.414139942391763e-01, 7.527573873376022e-01
956, 8.369191237470567e-01, 2.700909476863986e-01, -5.919710115690308e-03, 1.084107516890840e+00, 1.411832473388039e-01, 7.533767190432628e-01
957, 8.484262708671078e-01, 2.668410791796049e-01, -4.295840705438423e-03, 1.107869268976589e+00, 1.887067515103013e-01, 7.300802996570475e-01
958, 8.383744179415118e-01, 2.312494509831889e-01, -4.295816771366628e-03, 1.106582317461102e+00, 1.861328484793278e-01, 7.316759317735102e-01
959, 8.084423721194840e-01, 1.252659670314848e-01, -4.295774789882732e-03, 1.107405248405085e+00, 1.877787103672936e-01, 7.335340671637557e-01
960, 8.145006487210518e-01, 1.467171343573586e-01, -4.295779119082458e-03, 1.108641534682049e+00, 1.902512829212219e-01, 7.320755525811723e-01
961, 7.931177077807678e-01, 3.716280310585435e-02, -3.045986048541957e-03, 1.120602836975211e+00, 2.141738875075445e-01, 7.256988475112479e-01
962, 7.867008281088432e-01, 4.828342057833293e-02, -4.295779530586642e-03, 1.105114711961554e+00, 1.831976374802310e-01, 7.394060800679397e-01
963, 7.896224501032484e-01, 5.862831239664624e-02, -4.295777067414554e-03, 1.101534291057571e+00, 1.760367956722648e-01, 7.437781349962855e-01
964, 7.984740150787246e-01, 5.612843801902790e-02, -3.045983889854538e-03, 1.124722520130421e+00, 2.224132538179643e-01, 7.216940651557040e-01
965, 7.955523929333346e-01, 4.578354624336794e-02, -3.045985198370466e-03, 1.122539030099696e+00, 2.180462737565149e-01, 7.190693020843941e-01
966, 7.674037959828397e-01, 4.408708868397025e-02, -6.662493350453639e-03, 1.061732492544480e+00, 9.643319864608423e-02, 7.806464242356754e-01
967, 7.771895556189110e-01, 3.253287761163445e-02, -4.958351507901205e-03, 1.085966729520733e+00, 1.449016725985901e-01, 7.617942271402665e-01
968, 7.656386696308219e-01, 3.188876270482591e-02, -6.443998133938018e-03, 1.061953384815804e+00, 9.687498318873188e-02, 7.851089924511925e-01
969, 7.860492851812251e-01, 3.139247254176105e-02, -3.757221510501037e-03, 1.108302241719851e+00, 1.895726969968252e-01, 7.441026622775985e-01
970, 7.908711502012740e-01, 2.608309297819892e-02, -2.930485337770002e-03, 1.122568398367891e+00, 2.181050102929056e-01, 7.290574845341484e-01
971, 7.825076084647300e-01, 4.024480244859778e-02, -4.547368652642291e-03, 1.094552738914928e+00, 1.620736913869796e-01, 7.517309218107107e-01
974, 4.102827267336844e-01, 6.397266427463512e-01, -1.981971585757149e-02, 9.990338567914655e-01, -2.896407285994562e-02, 8.242930565530313e-01
975, 3.758178938726464e-01, 5.804880311668907e-01, -2.018061075335183e-02, 1.000284166259590e+00, -2.646345392369564e-02, 8.221826554348097e-01
976, 5.070585590799405e-01, 8.060598797543628e-01, -1.878675898630575e-02, 9.945492098476774e-01, -3.793336674752189e-02, 8.276853745876519e-01
977, 4.764920662270009e-01, 7.535248834141722e-01, -1.911632020745142e-02, 9.960303643583239e-01, -3.497105772622876e-02, 8.265868677246557e-01
978, 5.353457352357879e-01, 8.546764005830014e-01, -1.847885814403042e-02, 9.933912067943232e-01, -4.024937285423012e-02, 8.285512414940125e-01
979, 5.942634910534466e-01, 9.796191049743364e-01, -1.578521543880753e-02, 9.898481963668062e-01, -4.733539370926420e-02, 8.240245457374598e-01
980, 6.802152417051153e-01, 1.127360713435472e+00, -1.490863831946012e-02, 9.428983380417236e-01, -1.412351103594293e-01, 8.727731078311243e-01
981, 6.905303935220874e-01, 1.121370436810082e+00, -1.673270940232705e-02, 9.302493278846523e-01, -1.665331306735720e-01, 8.887694690805537e-01
982, 6.827450815435846e-01, 1.107991696304288e+00, -1.682290958169840e-02, 9.394034790337638e-01, -1.482248283753491e-01, 8.804837778438106e-01
983, 6.724312123188121e-01, 1.113981163580473e+00, -1.498895486542318e-02, 9.558935442081586e-01, -1.152446980265593e-01, 8.618201744881060e-01
984, 6.842136456723833e-01, 1.152384104266173e+00, -1.309773458107159e-02, 9.245018836813246e-01, -1.780280190802274e-01, 8.845045596231820e-01
985, 7.067961338798233e-01, 1.136073913298722e+00, -1.746956656426216e-02, 9.022426100550400e-01, -2.225465663327965e-01, 9.182599762837270e-01
986, 6.963935241057586e-01, 1.133168875272676e+00, -1.653641186002300e-02, 9.262854564668209e-01, -1.744608735092348e-01, 8.947798827483612e-01
987, 6.970129454956294e-01, 1.141409110913092e+00, -1.597755494180580e-02, 9.204432963144814e-01, -1.861451938139138e-01, 8.994395161117041e-01
988, 1.095712347035271e+00, 1.142434815919964e+00, -4.291371986046599e-03, 1.063895645751536e+00, 1.007595050601946e-01, 7.712279147885621e-01
989, 1.086456741270333e+00, 1.109662172455570e+00, -4.292090981220965e-03, 1.072220509375764e+00, 1.174092323086517e-01, 7.623936352877014e-01
990, 1.091505254599314e+00, 1.127538159490996e+00, -4.291707243498219e-03, 1.067717603171894e+00, 1.084034199009105e-01, 7.668196278003916e-01
991, 8.989723155153081e-01, 4.458146375324676e-01, -4.295989236954667e-03, 1.105892079596374e+00, 1.847523727498723e-01, 7.307876509557455e-01
992, 8.874648101706151e-01, 4.490646072125794e-01, -5.917115338052905e-03, 1.081185501460941e+00, 1.353392164790059e-01, 7.547162494711309e-01
993, 9.022023096039291e-01, 5.012477217443163e-01, -5.916074627449564e-03, 1.079164245620259e+00, 1.312967047976405e-01, 7.573378224452412e-01
994, 8.293989289083616e-01, 1.994690131372180e-01, -4.295799099411123e-03, 1.108669536533399e+00, 1.903072866239212e-01, 7.279020234810242e-01
995, 8.019799615992285e-01, 6.854230816505971e-02, -3.045981906844799e-03, 1.125004959416645e+00, 2.229781323904127e-01, 7.192803908847649e-01
996, 7.931283965892266e-01, 7.104218255243927e-02, -4.295774820354593e-03, 1.105775514411728e+00, 1.845192423805803e-01, 7.378655002984054e-01
997, 7.524247526774481e-01, 7.907693060264259e-02, -9.838481579027680e-03, 1.028306469896712e+00, 2.958115335054767e-02, 8.130637901920910e-01
998, 7.780146998309693e-01, 5.189660783851197e-02, -5.565962687879164e-03, 1.082791333178896e+00, 1.385508799149146e-01, 7.596993907215355e-01
1016, 3.413535137344773e-01, 5.212491344476380e-01, -2.053825209453191e-02, 1.000761373724387e+00, -2.550903899410173e-02, 8.201297147205955e-01
1018, 3.892313538698874e-01, 5.726983898156938e-01, -2.252295285451452e-02, 9.870129711615984e-01, -5.300584411967989e-02, 8.376508785980271e-01
1019, 3.547615380740524e-01, 5.134629233523094e-01, -2.292274127956909e-02, 9.901350743090233e-01, -4.676163782483010e-02, 8.338105291341428e-01
1020, 4.440538951893273e-01, 6.977718782358030e-01, -1.946266265224528e-02, 9.974872528276701e-01, -3.205728078753633e-02, 8.254489838414423e-01
1021, 5.738654114044137e-01, 9.445559262334574e-01, -1.599028570989482e-02, 9.920856015376838e-01, -4.286058336750907e-02, 8.232417300879017e-01
1022, 5.841636525579735e-01, 9.385762948288778e-01, -1.794047729335332e-02, 9.866268869723622e-01, -5.377801249815216e-02, 8.341415859978011e-01
1023, 5.610892772644340e-01, 8.989203767888315e-01, -1.819608938562384e-02, 9.902979013813411e-01, -4.643598368019441e-02, 8.307395640986643e-01
1024, 6.045648635849781e-01, 9.736375056392019e-01, -1.771270145779136e-02, 9.831122515672507e-01, -6.080728330837525e-02, 8.369028526915948e-01
1025, 6.406726895234468e-01, 1.059392411763255e+00, -1.531461522378380e-02, 9.793765178774628e-01, -6.827875068795096e-02, 8.357180692759854e-01
1026, 6.921075699809949e-01, 1.147801655579895e+00, -1.478552936997193e-02, 9.201718340917350e-01, -1.866881182594066e-01, 8.957769959316089e-01
1027, 6.867019569964795e-01, 1.138510323853397e+00, -1.484154947557584e-02, 9.346875544182978e-01, -1.576566776062810e-01, 8.806937058655276e-01
1028, 1.115835175980627e+00, 1.192482184540926e+00, -3.512117626426461e-03, 1.032965058844035e+00, 3.889833124519359e-02, 8.326892379336138e-01
1029, 1.099047945056968e+00, 1.187743681180813e+00, -5.501021177275685e-03, 1.035027106853949e+00, 4.302242726502214e-02, 8.154629742788030e-01
1030, 1.102797231352059e+00, 1.175441242817976e+00, -4.579834362359681e-03, 1.044304296028911e+00, 6.157680561494460e-02, 7.901901454762340e-01
1031, 1.092296838958909e+00, 1.179524755379016e+00, -6.043394704204281e-03, 1.019964310437534e+00, 1.289683443219180e-02, 8.141576330948543e-01
1032, 1.080398521771771e+00, 1.088210989002476e+00, -4.292524444719799e-03, 1.076071412786112e+00, 1.251110391293477e-01, 7.586009005223993e-01
1033, 1.028905425369196e+00, 9.498863242835290e-01, -5.900539400993776e-03, 1.062426898639505e+00, 9.782201083613404e-02, 7.725786276942391e-01
1034, 9.783604703191053e-01, 7.709124583568442e-01, -5.908791094646041e-03, 1.070427968358702e+00, 1.138241502745281e-01, 7.660868815574529e-01
1035, 9.174307033628260e-01, 5.551690797347621e-01, -5.914866786669418e-03, 1.077268869683487e+00, 1.275059529240971e-01, 7.595358240451808e-01
1036, 9.329127114456977e-01, 6.099885126930956e-01, -5.913504640056086e-03, 1.075660131531347e+00, 1.242884766198177e-01, 7.620630738039976e-01
1037, 8.849323580982410e-01, 3.961019218527873e-01, -4.295948316450871e-03, 1.106573396217674e+00, 1.861150059924719e-01, 7.298525308697962e-01
1038, 8.734249719298492e-01, 3.993518578742183e-01, -5.917987601911333e-03, 1.081862238478821e+00, 1.366926905147645e-01, 7.530642321806330e-01
1039, 8.178918675529737e-01, 2.027188574216606e-01, -5.920324601124067e-03, 1.084591342981335e+00, 1.421508995197924e-01, 7.512705011424121e-01
1040, 8.214611884307966e-01, 1.713630367088746e-01, -4.295786883991059e-03, 1.108144977771402e+00, 1.892581690999271e-01, 7.289918441456401e-01
1041, 7.973355325125061e-01, 8.593882669981361e-02, -4.295773195234471e-03, 1.103178618264480e+00, 1.793254500860830e-01, 7.384833457448317e-01
1053, 6.223857697595215e-01, 1.004263795828174e+00, -1.751230711573536e-02, 9.787287084644296e-01, -6.957436951401740e-02, 8.396195488728515e-01
1054, 6.509813941307639e-01, 1.053406202699747e+00, -1.718782577052548e-02, 9.680949313305528e-01, -9.084192378177100e-02, 8.518087586839540e-01
1055, 6.377890128602931e-01, 1.030734850441045e+00, -1.733798224287381e-02, 9.732214636261431e-01, -8.058885919059032e-02, 8.448989203874794e-01
1056, 7.146280492170547e-01, 1.148048003342202e+00, -1.747007191701725e-02, 8.895760771437756e-01, -2.478796321553254e-01, 9.297635521185680e-01
1057, 7.034343301182043e-01, 1.159107496057425e+00, -1.536784198020513e-02, 8.961403189627987e-01, -2.347511485172793e-01, 9.158731071285543e-01
1058, 7.120198056924006e-01, 1.163499135667226e+00, -1.609459905110203e-02, 8.810935568208058e-01, -2.648446728012649e-01, 9.365987890966301e-01
1059, 1.079993288916255e+00, 1.130789388116805e+00, -5.878272863132248e-03, 1.044600296529050e+00, 6.216880661522238e-02, 7.900634446925292e-01
1060, 1.084200040778812e+00, 1.145686140647045e+00, -5.875267210526077e-03, 1.039722050324712e+00, 5.241231420654689e-02, 7.953234775757669e-01
1061, 1.074945152529088e+00, 1.112913294715352e+00, -5.881606838100577e-03, 1.047950881665969e+00, 6.886997688906192e-02, 7.867487568741660e-01
1062, 1.068887339646161e+00, 1.091461996520553e+00, -5.885216557195683e-03, 1.051334000891445e+00, 7.563621534001318e-02, 7.830648747727471e-01
1063, 1.017768879751135e+00, 9.104527773163864e-01, -5.903008545971512e-03, 1.064545776925441e+00, 1.020597674080057e-01, 7.717651781982968e-01
1064, 9.334260974982620e-01, 6.690354081075581e-01, -7.950512366483677e-03, 1.047969569584758e+00, 6.890735272663838e-02, 7.892287539320427e-01
1065, 9.486526829807845e-01, 7.229572762608966e-01, -7.934928406640097e-03, 1.046673517256911e+00, 6.631524807094590e-02, 7.897666830052587e-01
1066, 9.179456627203746e-01, 6.142155312497863e-01, -7.964307022788473e-03, 1.049629884452562e+00, 7.222798246224692e-02, 7.877467732126989e-01
1067, 8.099541560623327e-01, 1.746128728067053e-01, -5.920534071667477e-03, 1.084766375954087e+00, 1.425009654652971e-01, 7.513529524947347e-01
1068, 8.023840958325673e-01, 1.038147996167372e-01, -4.295772867291414e-03, 1.106274096190982e+00, 1.855164059390874e-01, 7.352721776586274e-01
1069, 7.708672804318463e-01, 9.341403641228642e-02, -8.016738289350369e-03, 1.051829345967338e+00, 7.662690549179894e-02, 7.885420973321773e-01
1070, 7.759157644155047e-01, 1.112900317256653e-01, -8.016127079253929e-03, 1.055420000516677e+00, 8.380821459047814e-02, 7.824467273369520e-01
1071, 7.908771185778458e-01, 1.070646201493314e-01, -5.920941468010532e-03, 1.080854419168026e+00, 1.346770518931759e-01, 7.586366418393942e-01
1072, 7.858285666718805e-01, 8.918864400887638e-02, -5.921029056904926e-03, 1.083449655564891e+00, 1.398675246869052e-01, 7.583166204506105e-01
